Date,USD_to_Won_spot
2019-01-21,
2019-01-22,1129.52
2019-01-23,1127.89
2019-01-24,1126.33
2019-01-25,1117.58
2019-01-28,1118.7
2019-01-29,1117.75
2019-01-30,1117.29
2019-01-31,1111.82
2019-02-01,1118.31
2019-02-04,1119.15
2019-02-05,1117.2
2019-02-06,1119.35
2019-02-07,1124.11
2019-02-08,1123.14
2019-02-11,1126.05
2019-02-12,1122.27
2019-02-13,1123.32
2019-02-14,1128.0
2019-02-15,1125.59
2019-02-18,
2019-02-19,1124.54
2019-02-20,
2019-02-21,1125.53
2019-02-22,1121.07
2019-02-25,1116.1
2019-02-26,1116.88
2019-02-27,1117.74
2019-02-28,1124.65
2019-03-01,1126.76
2019-03-04,1126.73
2019-03-05,1126.46
2019-03-06,1127.18
2019-03-07,1133.18
2019-03-08,1131.74
2019-03-11,1133.05
2019-03-12,1127.89
2019-03-13,1130.47
2019-03-14,1135.05
2019-03-15,1134.44
2019-03-18,1131.74
2019-03-19,1129.0
2019-03-20,1128.25
2019-03-21,1128.4
2019-03-22,1136.8
2019-03-25,1131.88
2019-03-26,1133.55
2019-03-27,1138.09
2019-03-28,1136.65
2019-03-29,1136.3
2019-04-01,1133.0
2019-04-02,1137.16
2019-04-03,1134.29
2019-04-04,1136.05
2019-04-05,1136.87
2019-04-08,1143.25
2019-04-09,1140.25
2019-04-10,1137.26
2019-04-11,1140.73
2019-04-12,1133.0
2019-04-15,1133.6
2019-04-16,1136.13
2019-04-17,1131.7
2019-04-18,1136.2
2019-04-19,1135.4
2019-04-22,1140.52
2019-04-23,1143.22
2019-04-24,1155.65
2019-04-25,1160.15
2019-04-26,1158.1
2019-04-29,1160.0
2019-04-30,1165.1
2019-05-01,1161.61
2019-05-02,1166.62
2019-05-03,1165.95
2019-05-06,1169.2
2019-05-07,1172.5
2019-05-08,1170.2
2019-05-09,1183.1
2019-05-10,1176.62
2019-05-13,1186.94
2019-05-14,1186.94
2019-05-15,1188.74
2019-05-16,1190.52
2019-05-17,1195.07
2019-05-20,1193.81
2019-05-21,1194.31
2019-05-22,1194.36
2019-05-23,1189.31
2019-05-24,1186.2
2019-05-27,
2019-05-28,1186.66
2019-05-29,1186.66
2019-05-30,1189.14
2019-05-31,1190.5
2019-06-03,1180.97
2019-06-04,1180.58
2019-06-05,1178.24
2019-06-06,1179.51
2019-06-07,1181.27
2019-06-10,1185.01
2019-06-11,1178.88
2019-06-12,1182.82
2019-06-13,1183.23
2019-06-14,1184.7
2019-06-17,1186.53
2019-06-18,1185.37
2019-06-19,1185.37
2019-06-20,1159.05
2019-06-21,1163.25
2019-06-24,1156.14
2019-06-25,1155.97
2019-06-26,1156.36
2019-06-27,1157.86
2019-06-28,1154.58
2019-07-01,1158.5
2019-07-02,1166.31
2019-07-03,1171.14
2019-07-04,
2019-07-05,1170.26
2019-07-08,1181.31
2019-07-09,1180.2
2019-07-10,1181.58
2019-07-11,1173.35
2019-07-12,1178.71
2019-07-15,1179.04
2019-07-16,1177.31
2019-07-17,1181.09
2019-07-18,1178.29
2019-07-19,1173.92
2019-07-22,1178.17
2019-07-23,1178.72
2019-07-24,1177.54
2019-07-25,1181.17
2019-07-26,1184.51
2019-07-29,1183.36
2019-07-30,1181.94
2019-07-31,1182.74
2019-08-01,1187.0
2019-08-02,1196.59
2019-08-05,1215.5
2019-08-06,1214.83
2019-08-07,1214.46
2019-08-08,1208.77
2019-08-09,1214.15
2019-08-12,1215.7
2019-08-13,1220.7
2019-08-14,1212.44
2019-08-15,1214.34
2019-08-16,1205.75
2019-08-19,1210.6
2019-08-20,1207.93
2019-08-21,1202.0
2019-08-22,1206.96
2019-08-23,1210.5
2019-08-26,1217.51
2019-08-27,1211.38
2019-08-28,1213.75
2019-08-29,1216.14
2019-08-30,1211.32
2019-09-02,
2019-09-03,1212.44
2019-09-04,1207.84
2019-09-05,1200.18
2019-09-06,1196.81
2019-09-09,1192.33
2019-09-10,1191.22
2019-09-11,1191.51
2019-09-12,1180.7
2019-09-13,1176.62
2019-09-16,1182.96
2019-09-17,1186.1
2019-09-18,1191.51
2019-09-19,1193.87
2019-09-20,1188.16
2019-09-23,1195.48
2019-09-24,1196.52
2019-09-25,1200.17
2019-09-26,1201.99
2019-09-27,1200.03
2019-09-30,1195.85
2019-10-01,1198.96
2019-10-02,1205.47
2019-10-03,1204.67
2019-10-04,1192.93
2019-10-07,1196.49
2019-10-08,1193.24
2019-10-09,1197.29
2019-10-10,1190.06
2019-10-11,1195.61
2019-10-14,
2019-10-15,1184.67
2019-10-16,1186.38
2019-10-17,1179.05
2019-10-18,1181.06
2019-10-21,1172.57
2019-10-22,1170.49
2019-10-23,1172.07
2019-10-24,1173.19
2019-10-25,1171.58
2019-10-28,1170.17
2019-10-29,1163.03
2019-10-30,1167.76
2019-10-31,1169.1
2019-11-01,1165.45
2019-11-04,1159.29
2019-11-05,1157.64
2019-11-06,1156.73
2019-11-07,1154.44
2019-11-08,1157.14
2019-11-11,
2019-11-12,1160.8
2019-11-13,1167.76
2019-11-14,1169.82
2019-11-15,1166.98
2019-11-18,1163.76
2019-11-19,1167.13
2019-11-20,1169.8
2019-11-21,1175.71
2019-11-22,1179.33
2019-11-25,1173.09
2019-11-26,1175.59
2019-11-27,1176.89
2019-11-28,
2019-11-29,1181.33
2019-12-02,1182.84
2019-12-03,1190.31
2019-12-04,1194.45
2019-12-05,1189.23
2019-12-06,1189.86
2019-12-09,1189.45
2019-12-10,1191.01
2019-12-11,1192.2
2019-12-12,1186.41
2019-12-13,1171.97
2019-12-16,1171.8
2019-12-17,1165.81
2019-12-18,1168.02
2019-12-19,1165.04
2019-12-20,1160.3
2019-12-23,1163.64
2019-12-24,1163.21
2019-12-25,
2019-12-26,1161.18
2019-12-27,1160.87
2019-12-30,1155.75
2019-12-31,1155.46
2020-01-01,
2020-01-02,1157.95
2020-01-03,1165.15
2020-01-06,1167.49
2020-01-07,1166.21
2020-01-08,1170.61
2020-01-09,1158.63
2020-01-10,1161.18
2020-01-13,1156.25
2020-01-14,1156.28
2020-01-15,1156.84
2020-01-16,1160.86
2020-01-17,1159.08
2020-01-20,
2020-01-21,1166.56
2020-01-22,1165.68
2020-01-23,1168.38
2020-01-24,1166.91
2020-01-27,1176.2
2020-01-28,1176.23
2020-01-29,1176.98
2020-01-30,1191.94
2020-01-31,1191.3
2020-02-03,1194.8
2020-02-04,1184.51
2020-02-05,1187.25
2020-02-06,1179.64
2020-02-07,1186.24
2020-02-10,1186.96
2020-02-11,1181.32
2020-02-12,1178.98
2020-02-13,1182.02
2020-02-14,1183.2
2020-02-17,
2020-02-18,1190.6
2020-02-19,1191.1
2020-02-20,1198.34
2020-02-21,1207.91
2020-02-24,1218.5
2020-02-25,1214.45
2020-02-26,1213.61
2020-02-27,1217.03
2020-02-28,1214.92
2020-03-02,1190.89
2020-03-03,1194.66
2020-03-04,1187.54
2020-03-05,1181.11
2020-03-06,1192.0
2020-03-09,1203.75
2020-03-10,1193.1
2020-03-11,1194.16
2020-03-12,1206.19
2020-03-13,1211.7
2020-03-16,1225.33
2020-03-17,1240.98
2020-03-18,1245.19
2020-03-19,1250.86
2020-03-20,1250.55
2020-03-23,1267.25
2020-03-24,1249.88
2020-03-25,1228.15
2020-03-26,1233.47
2020-03-27,1210.49
2020-03-30,1224.11
2020-03-31,1218.92
2020-04-01,1229.65
2020-04-02,1229.89
2020-04-03,1230.56
2020-04-06,1224.6
2020-04-07,1220.43
2020-04-08,1220.77
2020-04-09,1219.71
2020-04-10,1211.71
2020-04-13,1217.72
2020-04-14,1216.85
2020-04-15,1224.55
2020-04-16,1228.21
2020-04-17,1217.81
2020-04-20,1217.29
2020-04-21,1229.28
2020-04-22,1234.79
2020-04-23,1229.04
2020-04-24,1233.88
2020-04-27,1224.16
2020-04-28,1224.83
2020-04-29,1219.2
2020-04-30,1203.95
2020-05-01,1223.2
2020-05-04,1228.81
2020-05-05,1220.13
2020-05-06,1222.03
2020-05-07,1224.76
2020-05-08,1216.47
2020-05-11,1220.2
2020-05-12,1222.0
2020-05-13,1223.86
2020-05-14,1227.76
2020-05-15,1230.71
2020-05-18,1232.32
2020-05-19,1225.19
2020-05-20,1230.02
2020-05-21,1230.53
2020-05-22,1236.53
2020-05-25,
2020-05-26,1234.24
2020-05-27,1238.03
2020-05-28,1239.28
2020-05-29,1236.61
2020-06-01,1224.79
2020-06-02,1225.07
2020-06-03,1216.08
2020-06-04,1218.77
2020-06-05,1202.79
2020-06-08,1197.84
2020-06-09,1197.04
2020-06-10,1189.9
2020-06-11,1196.34
2020-06-12,1204.52
2020-06-15,1212.21
2020-06-16,1207.26
2020-06-17,1215.02
2020-06-18,1211.65
2020-06-19,1208.38
2020-06-22,1210.73
2020-06-23,1206.43
2020-06-24,1199.55
2020-06-25,1203.59
2020-06-26,1203.44
2020-06-29,1200.91
2020-06-30,1200.5
2020-07-01,1201.84
2020-07-02,1199.84
2020-07-03,
2020-07-06,1192.66
2020-07-07,1194.43
2020-07-08,1194.63
2020-07-09,1197.84
2020-07-10,1204.34
2020-07-13,1200.13
2020-07-14,1205.24
2020-07-15,1201.97
2020-07-16,1202.97
2020-07-17,1203.86
2020-07-20,1202.26
2020-07-21,1194.64
2020-07-22,1194.83
2020-07-23,1198.91
2020-07-24,1203.17
2020-07-27,1195.94
2020-07-28,1198.15
2020-07-29,1192.98
2020-07-30,1196.3
2020-07-31,1192.68
2020-08-03,1194.31
2020-08-04,1194.53
2020-08-05,1188.93
2020-08-06,1185.29
2020-08-07,1189.25
2020-08-10,1186.28
2020-08-11,1184.84
2020-08-12,1184.09
2020-08-13,1183.25
2020-08-14,1186.53
2020-08-17,1184.17
2020-08-18,1184.74
2020-08-19,1181.06
2020-08-20,1187.66
2020-08-21,1191.84
2020-08-24,1189.11
2020-08-25,1188.18
2020-08-26,1185.6
2020-08-27,1185.22
2020-08-28,1181.62
2020-08-31,1187.48
2020-09-01,1182.94
2020-09-02,1189.98
2020-09-03,1188.04
2020-09-04,1190.6
2020-09-07,
2020-09-08,1188.69
2020-09-09,1185.12
2020-09-10,1184.41
2020-09-11,1186.55
2020-09-14,1181.27
2020-09-15,1179.99
2020-09-16,1176.0
2020-09-17,1174.25
2020-09-18,1163.2
2020-09-21,1166.75
2020-09-22,1164.83
2020-09-23,1164.56
2020-09-24,1170.49
2020-09-25,1172.71
2020-09-28,1168.08
2020-09-29,1169.67
2020-09-30,1165.97
2020-10-01,1163.05
2020-10-02,1166.08
2020-10-05,1157.77
2020-10-06,1162.0
2020-10-07,1158.41
2020-10-08,1152.44
2020-10-09,1143.46
2020-10-12,
2020-10-13,1147.4
2020-10-14,1146.58
2020-10-15,1143.03
2020-10-16,1146.82
2020-10-19,1141.76
2020-10-20,1138.65
2020-10-21,1132.11
2020-10-22,1135.26
2020-10-23,1129.77
2020-10-26,1127.77
2020-10-27,1127.9
2020-10-28,1133.76
2020-10-29,1131.12
2020-10-30,1133.99
2020-11-02,1134.62
2020-11-03,1134.3
2020-11-04,1137.37
2020-11-05,1122.96
2020-11-06,1121.0
2020-11-09,1113.14
2020-11-10,1117.63
2020-11-11,
2020-11-12,1112.95
2020-11-13,1109.47
2020-11-16,1106.88
2020-11-17,1105.33
2020-11-18,1105.72
2020-11-19,1114.93
2020-11-20,1114.48
2020-11-23,1115.42
2020-11-24,1110.93
2020-11-25,1106.84
2020-11-26,
2020-11-27,
2020-11-30,1105.79
2020-12-01,1107.33
2020-12-02,1100.15
2020-12-03,1096.28
2020-12-04,1081.85
2020-12-07,1082.22
2020-12-08,1085.4
2020-12-09,1083.78
2020-12-10,1086.83
2020-12-11,1091.23
2020-12-14,1093.19
2020-12-15,1092.22
2020-12-16,1093.71
2020-12-17,1092.96
2020-12-18,1099.37
2020-12-21,1107.03
2020-12-22,1107.12
2020-12-23,1106.92
2020-12-24,
2020-12-25,
2020-12-28,1096.67
2020-12-29,1092.55
2020-12-30,1086.62
2020-12-31,1086.11
2021-01-01,
2021-01-04,1081.62
2021-01-05,1087.42
2021-01-06,1085.71
2021-01-07,1086.78
2021-01-08,1089.48
2021-01-11,1097.39
2021-01-12,1099.57
2021-01-13,1098.31
2021-01-14,1098.37
2021-01-15,1099.39
2021-01-18,
2021-01-19,1102.14
2021-01-20,
2021-01-21,1097.91
2021-01-22,1105.5
2021-01-25,1101.02
2021-01-26,1103.26
2021-01-27,1104.09
2021-01-28,1111.95
2021-01-29,1118.35
2021-02-01,1116.48
2021-02-02,1115.88
2021-02-03,1114.47
2021-02-04,1120.02
2021-02-05,1123.7
2021-02-08,1119.22
2021-02-09,1116.42
2021-02-10,1106.9
2021-02-11,1102.7
2021-02-12,1102.16
2021-02-15,
2021-02-16,1099.61
2021-02-17,1107.44
2021-02-18,1108.56
2021-02-19,1105.81
2021-02-22,1111.56
2021-02-23,1110.25
2021-02-24,1112.19
2021-02-25,1107.73
2021-02-26,1123.36
2021-03-01,1118.59
2021-03-02,1125.61
2021-03-03,1123.96
2021-03-04,1124.45
2021-03-05,1124.85
2021-03-08,1132.64
2021-03-09,1140.63
2021-03-10,1139.85
2021-03-11,1135.19
2021-03-12,1133.09
2021-03-15,1136.37
2021-03-16,1129.69
2021-03-17,1130.24
2021-03-18,1123.51
2021-03-19,1130.38
2021-03-22,1128.19
2021-03-23,1128.96
2021-03-24,1133.35
2021-03-25,1133.31
2021-03-26,1129.26
2021-03-29,1133.57
2021-03-30,1133.44
2021-03-31,1126.72
2021-04-01,1131.63
2021-04-02,1127.3
2021-04-05,1127.34
2021-04-06,1117.12
2021-04-07,1116.21
2021-04-08,1116.96
2021-04-09,1120.84
2021-04-12,1124.6
2021-04-13,1125.63
2021-04-14,1116.43
2021-04-15,1115.04
2021-04-16,1114.93
2021-04-19,1115.03
2021-04-20,1116.68
2021-04-21,1117.8
2021-04-22,1117.3
2021-04-23,1115.1
2021-04-26,1110.88
2021-04-27,1109.6
2021-04-28,1112.28
2021-04-29,1108.54
2021-04-30,1115.58
2021-05-03,1122.88
2021-05-04,1122.05
2021-05-05,1125.82
2021-05-06,1121.94
2021-05-07,1121.06
2021-05-10,1112.28
2021-05-11,1119.38
2021-05-12,1124.33
2021-05-13,1130.35
2021-05-14,1126.76
2021-05-17,1136.03
2021-05-18,1129.67
2021-05-19,1128.18
2021-05-20,1127.74
2021-05-21,1126.59
2021-05-24,1125.28
2021-05-25,1123.21
2021-05-26,1117.63
2021-05-27,1117.47
2021-05-28,1114.48
2021-05-31,
2021-06-01,1106.43
2021-06-02,1110.37
2021-06-03,1117.63
2021-06-04,1112.03
2021-06-07,1111.01
2021-06-08,1116.43
2021-06-09,1116.58
2021-06-10,1114.17
2021-06-11,1116.57
2021-06-14,1117.57
2021-06-15,1118.33
2021-06-16,1118.42
2021-06-17,1130.14
2021-06-18,1135.28
2021-06-21,1134.19
2021-06-22,1137.07
2021-06-23,1133.89
2021-06-24,1131.5
2021-06-25,1127.36
2021-06-28,1130.29
2021-06-29,1131.68
2021-06-30,1130.42
2021-07-01,1134.37
2021-07-02,1132.42
2021-07-05,
2021-07-06,1137.17
2021-07-07,1141.26
2021-07-08,1147.96
2021-07-09,1145.08
2021-07-12,1146.29
2021-07-13,1146.29
2021-07-14,1147.43
2021-07-15,1141.21
2021-07-16,1139.35
2021-07-19,1147.17
2021-07-20,1150.45
2021-07-21,1153.03
2021-07-22,1149.99
2021-07-23,1153.53
2021-07-26,1154.75
2021-07-27,1156.32
2021-07-28,1156.27
2021-07-29,1142.09
2021-07-30,1151.86
2021-08-02,1150.72
2021-08-03,1149.45
2021-08-04,1142.99
2021-08-05,1142.53
2021-08-06,1145.87
2021-08-09,1145.83
2021-08-10,1152.5
2021-08-11,1156.09
2021-08-12,1162.78
2021-08-13,1168.36
2021-08-16,1166.78
2021-08-17,1177.08
2021-08-18,1170.18
2021-08-19,1173.89
2021-08-20,1180.4
2021-08-23,1169.73
2021-08-24,1165.43
2021-08-25,1164.24
2021-08-26,1169.88
2021-08-27,1162.5
2021-08-30,1166.33
2021-08-31,1158.32
2021-09-01,1156.03
2021-09-02,1160.95
2021-09-03,1155.44
2021-09-06,
2021-09-07,1162.88
2021-09-08,1166.21
2021-09-09,1169.61
2021-09-10,1169.63
2021-09-13,1173.33
2021-09-14,1170.71
2021-09-15,1168.58
2021-09-16,1171.23
2021-09-17,1175.34
2021-09-20,1186.73
2021-09-21,1185.15
2021-09-22,1182.41
2021-09-23,1173.48
2021-09-24,1176.53
2021-09-27,1175.9
2021-09-28,1183.61
2021-09-29,1181.75
2021-09-30,1183.7
2021-10-01,1187.24
2021-10-04,1182.4
2021-10-05,1188.31
2021-10-06,1192.6
2021-10-07,1190.76
2021-10-08,1194.58
2021-10-11,
2021-10-12,1198.72
2021-10-13,1193.89
2021-10-14,1186.3
2021-10-15,1182.34
2021-10-18,1187.55
2021-10-19,1175.32
2021-10-20,1175.05
2021-10-21,1177.25
2021-10-22,1176.85
2021-10-25,1167.59
2021-10-26,1167.58
2021-10-27,1171.19
2021-10-28,1167.34
2021-10-29,1174.94
2021-11-01,1177.73
2021-11-02,1177.04
2021-11-03,1184.56
2021-11-04,1186.77
2021-11-05,1183.28
2021-11-08,1180.64
2021-11-09,1178.64
2021-11-10,1181.16
2021-11-11,
2021-11-12,1179.23
2021-11-15,1181.61
2021-11-16,1183.3
2021-11-17,1182.4
2021-11-18,1183.42
2021-11-19,1184.93
2021-11-22,1185.33
2021-11-23,1190.31
2021-11-24,1186.01
2021-11-25,
2021-11-26,1194.43
2021-11-29,1192.96
2021-11-30,1187.45
2021-12-01,1187.45
2021-12-02,1175.18
2021-12-03,1179.84
2021-12-06,1182.29
2021-12-07,1179.24
2021-12-08,1175.19
2021-12-09,1173.59
2021-12-10,1180.99
2021-12-13,1184.19
2021-12-14,1182.7
2021-12-15,1186.06
2021-12-16,1183.59
2021-12-17,1181.03
2021-12-20,1191.07
2021-12-21,1192.35
2021-12-22,1190.21
2021-12-23,1187.59
2021-12-24,
2021-12-27,1186.82
2021-12-28,1188.15
2021-12-29,1185.51
2021-12-30,1188.59
2021-12-31,
2022-01-03,1191.39
2022-01-04,1193.77
2022-01-05,1196.38
2022-01-06,1205.02
2022-01-07,1200.78
2022-01-10,1199.13
2022-01-11,1194.62
2022-01-12,1187.34
2022-01-13,1187.95
2022-01-14,1186.96
2022-01-17,
2022-01-18,1192.74
2022-01-19,1188.51
2022-01-20,1191.96
2022-01-21,1193.87
2022-01-24,1195.68
2022-01-25,1198.66
2022-01-26,1197.46
2022-01-27,1202.65
2022-01-28,1209.04
2022-01-31,1206.78
2022-02-01,1209.44
2022-02-02,1201.7
2022-02-03,1206.35
2022-02-04,1199.43
2022-02-07,1198.64
2022-02-08,1198.05
2022-02-09,1196.36
2022-02-10,1196.31
2022-02-11,1198.72
2022-02-14,1196.21
2022-02-15,1199.78
2022-02-16,1197.51
2022-02-17,1197.39
2022-02-18,1195.4
2022-02-21,
2022-02-22,1192.07
2022-02-23,1193.42
2022-02-24,1202.34
2022-02-25,1201.93
2022-02-28,1202.28
2022-03-01,1204.34
2022-03-02,1205.58
2022-03-03,1204.35
2022-03-04,1213.71
2022-03-07,1226.78
2022-03-08,1237.18
2022-03-09,1234.01
2022-03-10,1228.21
2022-03-11,1231.47
2022-03-14,1241.46
2022-03-15,1242.65
2022-03-16,1228.04
2022-03-17,1214.33
2022-03-18,1212.2
2022-03-21,1216.12
2022-03-22,1217.09
2022-03-23,1217.92
2022-03-24,1220.45
2022-03-25,1218.77
2022-03-28,1225.46
2022-03-29,1219.21
2022-03-30,1208.46
2022-03-31,1211.55
2022-04-01,1215.29
2022-04-04,1214.72
2022-04-05,1212.55
2022-04-06,1212.55
2022-04-07,1218.96
2022-04-08,1225.13
2022-04-11,1233.38
2022-04-12,1236.03
2022-04-13,1227.17
2022-04-14,1224.18
2022-04-15,1227.97
2022-04-18,1233.73
2022-04-19,1236.53
2022-04-20,1235.28
2022-04-21,1238.13
2022-04-22,1239.66
2022-04-25,1249.87
2022-04-26,1260.37
2022-04-27,1269.35
2022-04-28,1271.5
2022-04-29,1255.87
2022-05-02,1265.24
2022-05-03,1267.82
2022-05-04,1265.22
2022-05-05,1256.05
2022-05-06,1272.58
2022-05-09,1276.29
2022-05-10,1275.02
2022-05-11,1275.04
2022-05-12,1288.65
2022-05-13,1283.51
2022-05-16,1284.79
2022-05-17,1274.33
2022-05-18,1266.36
2022-05-19,1276.91
2022-05-20,1267.87
2022-05-23,1263.85
2022-05-24,1265.97
2022-05-25,1264.58
2022-05-26,1267.83
2022-05-27,1250.13
2022-05-30,
2022-05-31,1236.93
2022-06-01,1246.52
2022-06-02,1252.03
2022-06-03,1242.23
2022-06-06,1253.52
2022-06-07,1255.32
2022-06-08,1253.5
2022-06-09,1256.91
2022-06-10,1268.01
2022-06-13,1283.69
2022-06-14,1285.87
2022-06-15,1290.05
2022-06-16,1286.76
2022-06-17,1287.36
2022-06-20,
2022-06-21,1293.25
2022-06-22,1297.21
2022-06-23,1300.86
2022-06-24,1298.71
2022-06-27,1286.2
2022-06-28,1290.18
2022-06-29,1298.39
2022-06-30,1298.95
2022-07-01,1297.18
2022-07-04,
2022-07-05,1299.69
2022-07-06,1307.1
2022-07-07,1299.51
2022-07-08,1299.51
2022-07-11,1308.9
2022-07-12,1311.91
2022-07-13,1306.65
2022-07-14,1311.76
2022-07-15,1321.15
2022-07-18,1316.7
2022-07-19,1313.52
2022-07-20,1313.1
2022-07-21,1307.58
2022-07-22,1312.82
2022-07-25,1313.27
2022-07-26,1308.33
2022-07-27,1313.14
2022-07-28,1299.69
2022-07-29,1299.08
2022-08-01,1304.18
2022-08-02,1304.89
2022-08-03,1310.69
2022-08-04,1310.2
2022-08-05,1298.22
2022-08-08,1306.11
2022-08-09,1304.5
2022-08-10,1310.54
2022-08-11,1302.72
2022-08-12,1302.13
2022-08-15,1305.85
2022-08-16,1308.54
2022-08-17,1310.16
2022-08-18,1319.94
2022-08-19,1325.5
2022-08-22,1339.4
2022-08-23,1339.4
2022-08-24,1342.05
2022-08-25,1335.46
2022-08-26,1331.17
2022-08-29,1349.8
2022-08-30,1346.37
2022-08-31,1338.66
2022-09-01,1354.34
2022-09-02,1362.2
2022-09-05,
2022-09-06,1378.95
2022-09-07,1383.72
2022-09-08,1380.51
2022-09-09,1376.74
2022-09-12,1377.38
2022-09-13,1373.76
2022-09-14,1391.1
2022-09-15,1393.93
2022-09-16,1384.48
2022-09-19,1393.05
2022-09-20,1389.86
2022-09-21,1395.92
2022-09-22,1412.29
2022-09-23,1409.42
2022-09-26,1432.47
2022-09-27,1422.39
2022-09-28,1440.5
2022-09-29,1439.15
2022-09-30,1431.67
2022-10-03,1434.83
2022-10-04,1425.75
2022-10-05,1410.74
2022-10-06,1402.33
2022-10-07,1412.54
2022-10-10,
2022-10-11,1435.36
2022-10-12,1423.81
2022-10-13,1430.4
2022-10-14,1428.06
2022-10-17,1434.73
2022-10-18,1422.19
2022-10-19,1426.07
2022-10-20,1431.63
2022-10-21,1440.31
2022-10-24,1439.14
2022-10-25,1432.46
2022-10-26,1425.68
2022-10-27,1419.0
2022-10-28,1421.67
2022-10-31,1424.6
2022-11-01,1416.2
2022-11-02,1418.31
2022-11-03,1423.99
2022-11-04,1423.99
2022-11-07,1402.05
2022-11-08,1384.61
2022-11-09,1364.85
2022-11-10,1377.52
2022-11-11,
2022-11-14,1327.38
2022-11-15,1317.88
2022-11-16,1326.46
2022-11-17,1338.97
2022-11-18,1339.61
2022-11-21,1354.87
2022-11-22,1356.66
2022-11-23,1352.49
2022-11-24,
2022-11-25,1325.22
2022-11-28,1340.66
2022-11-29,1327.24
2022-11-30,1316.84
2022-12-01,1299.11
2022-12-02,1300.5
2022-12-05,1292.58
2022-12-06,1319.31
2022-12-07,1322.23
2022-12-08,1317.56
2022-12-09,1301.61
2022-12-12,1307.62
2022-12-13,1301.47
2022-12-14,1294.79
2022-12-15,1302.91
2022-12-16,1307.73
2022-12-19,1302.29
2022-12-20,1290.41
2022-12-21,1284.7
2022-12-22,1275.68
2022-12-23,1280.02
2022-12-26,
2022-12-27,1271.0
2022-12-28,1267.54
2022-12-29,1265.58
2022-12-30,1260.18
2023-01-02,
2023-01-03,1271.1
2023-01-04,1272.15
2023-01-05,1268.91
2023-01-06,1268.13
2023-01-09,1243.62
2023-01-10,1243.83
2023-01-11,1245.39
2023-01-12,1246.26
2023-01-13,1241.59
2023-01-16,
2023-01-17,1238.7
2023-01-18,1237.32
2023-01-19,1232.05
2023-01-20,1235.57
2023-01-23,1228.59
2023-01-24,1234.79
2023-01-25,1231.67
2023-01-26,1230.95
2023-01-27,1231.53
2023-01-30,1227.31
2023-01-31,1231.95
2023-02-01,1231.77
2023-02-02,1220.34
2023-02-03,1229.22
2023-02-06,1252.61
2023-02-07,1255.53
2023-02-08,1260.03
2023-02-09,1259.67
2023-02-10,1264.15
2023-02-13,1277.05
2023-02-14,1268.93
2023-02-15,1282.16
2023-02-16,1284.33
2023-02-17,1299.62
2023-02-20,
2023-02-21,1295.99
2023-02-22,1304.31
2023-02-23,1296.79
2023-02-24,1304.59
2023-02-27,1322.45
2023-02-28,1323.45
2023-03-01,1315.15
2023-03-02,1313.96
2023-03-03,1300.59
2023-03-06,1296.14
2023-03-07,1299.7
2023-03-08,1320.81
2023-03-09,1321.58
2023-03-10,1324.51
2023-03-13,1300.46
2023-03-14,1306.13
2023-03-15,1317.78
2023-03-16,1312.13
2023-03-17,1303.75
2023-03-20,1310.69
2023-03-21,1310.65
2023-03-22,1307.5
2023-03-23,1278.93
2023-03-24,1292.57
2023-03-27,1301.01
2023-03-28,1298.26
2023-03-29,1303.38
2023-03-30,1298.89
2023-03-31,1303.8
2023-04-03,1316.38
2023-04-04,1315.1
2023-04-05,1310.05
2023-04-06,1319.1
2023-04-07,1319.1
2023-04-10,1319.09
2023-04-11,1322.04
2023-04-12,1325.34
2023-04-13,1310.68
2023-04-14,1299.12
2023-04-17,1311.36
2023-04-18,1318.43
2023-04-19,1325.28
2023-04-20,1323.28
2023-04-21,1327.53
2023-04-24,1334.94
2023-04-25,1331.93
2023-04-26,1336.23
2023-04-27,1337.75
2023-04-28,1338.41
2023-05-01,1339.65
2023-05-02,1341.0
2023-05-03,1337.94
2023-05-04,1322.21
2023-05-05,1318.38
2023-05-08,1320.49
2023-05-09,1323.59
2023-05-10,1324.48
2023-05-11,1325.09
2023-05-12,1333.74
2023-05-15,1336.13
2023-05-16,1338.64
2023-05-17,1337.29
2023-05-18,1333.88
2023-05-19,1326.12
2023-05-22,1317.77
2023-05-23,1312.01
2023-05-24,1316.71
2023-05-25,1325.9
2023-05-26,1324.4
2023-05-29,
2023-05-30,1324.59
2023-05-31,1324.55
2023-06-01,1321.35
2023-06-02,1305.21
2023-06-05,1308.16
2023-06-06,1297.93
2023-06-07,1303.62
2023-06-08,1304.26
2023-06-09,1291.46
2023-06-12,1288.61
2023-06-13,1271.48
2023-06-14,1278.44
2023-06-15,1279.99
2023-06-16,1272.68
2023-06-19,
2023-06-20,1280.21
2023-06-21,1291.78
2023-06-22,1294.75
2023-06-23,1304.19
2023-06-26,1304.88
2023-06-27,1299.99
2023-06-28,1307.76
2023-06-29,1317.73
2023-06-30,1317.8
2023-07-03,1308.37
2023-07-04,
2023-07-05,1298.74
2023-07-06,1300.85
2023-07-07,1304.89
2023-07-10,1306.45
2023-07-11,1293.64
2023-07-12,1288.17
2023-07-13,1273.99
2023-07-14,1266.28
2023-07-17,1267.02
2023-07-18,1260.87
2023-07-19,1265.76
2023-07-20,1269.26
2023-07-21,1283.71
2023-07-24,1280.54
2023-07-25,1275.32
2023-07-26,1274.04
2023-07-27,1277.23
2023-07-28,1276.69
2023-07-31,1273.85
2023-08-01,1283.84
