Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1971-07,-6.34,-4.72,-5.25,-6.03,-7.4,-6.95,-5.65,-5.18,-4.26,-5.04,-5.47,-6.22,-5.82,-6.75,-7.88
1971-08,4.34,4.23,5.23,5.58,5.1,4.44,4.22,3.68,4.77,4.44,6.03,5.41,5.74,6.42,4.13
1971-09,-1.09,-0.07,-0.47,0.02,0.26,-0.8,-1.42,-0.69,0.55,-0.2,-0.74,-0.36,0.42,0.38,0.17
1971-10,-6.66,-5.95,-6.84,-5.83,-6.77,-6.99,-6.28,-5.59,-6.31,-6.64,-7.03,-5.56,-6.11,-6.86,-6.7
1971-11,-4.32,-2.43,-2.4,-2.67,-4.2,-4.1,-4.56,-3.11,-1.76,-2.33,-2.46,-2.28,-3.08,-3.8,-4.5
1971-12,13.64,11.5,11.49,12.3,13.35,13.98,13.26,11.21,11.79,11.56,11.41,11.59,13.03,12.74,13.8
1972-01,13.51,9.12,9.3,8.35,11.44,13.47,13.55,9.82,8.42,8.95,9.66,9.55,7.1,11.54,11.37
1972-02,4.75,4.79,4.18,4.81,4.79,4.84,4.65,4.66,4.93,4.0,4.36,4.93,4.68,5.49,4.27
1972-03,-0.92,-0.04,0.98,0.49,-0.06,-1.74,0.01,0.17,-0.25,1.58,0.38,0.45,0.54,-0.55,0.3
1972-04,0.29,1.2,0.64,0.09,0.61,0.11,0.48,1.52,0.87,0.0,1.29,0.41,-0.25,0.24,0.89
1972-05,-2.31,-1.6,-1.06,-1.21,-2.82,-3.11,-1.41,-1.55,-1.66,-1.26,-0.86,-1.98,-0.42,-2.4,-3.13
1972-06,-3.18,-3.56,-3.19,-3.94,-4.15,-3.65,-2.65,-3.74,-3.39,-3.03,-3.35,-3.63,-4.26,-3.86,-4.36
1972-07,-3.59,-2.71,-2.87,-2.2,-4.13,-3.79,-3.3,-3.04,-2.38,-3.62,-2.16,-2.01,-2.39,-2.66,-5.05
1972-08,0.08,2.02,2.9,1.72,-0.23,-0.17,0.43,1.34,2.69,3.63,2.2,1.49,1.95,0.92,-0.94
1972-09,-3.96,-3.3,-3.32,-2.73,-3.63,-4.15,-3.69,-3.96,-2.65,-3.27,-3.37,-2.13,-3.32,-3.63,-3.64
1972-10,-2.5,-1.52,-1.21,-1.68,-2.63,-3.36,-1.32,-1.37,-1.67,-1.52,-0.91,-0.78,-2.57,-1.49,-3.34
1972-11,5.77,5.07,6.23,5.37,4.06,4.93,6.92,4.35,5.78,6.55,5.93,5.21,5.53,4.56,3.75
1972-12,-2.58,-2.05,-1.62,-0.83,-2.31,-2.77,-2.32,-1.65,-2.44,-1.71,-1.54,-0.87,-0.8,-1.47,-2.83
1973-01,-3.31,-4.12,-3.18,-4.48,-5.27,-2.4,-4.56,-4.74,-3.52,-3.65,-2.72,-4.67,-4.28,-4.56,-5.72
1973-02,-8.42,-6.34,-7.14,-7.12,-8.86,-8.79,-7.9,-6.42,-6.26,-7.91,-6.4,-6.61,-7.62,-7.95,-9.43
1973-03,-2.5,-1.97,-1.95,-2.93,-3.28,-1.89,-3.35,-1.8,-2.13,-1.54,-2.35,-3.17,-2.7,-1.6,-4.35
1973-04,-8.14,-6.24,-5.97,-6.77,-8.82,-8.92,-7.07,-6.48,-6.0,-6.33,-5.62,-7.08,-6.46,-7.3,-9.79
1973-05,-9.49,-7.29,-7.53,-7.52,-10.26,-9.92,-8.9,-7.41,-7.18,-7.74,-7.34,-7.69,-7.35,-8.69,-11.27
1973-06,-2.92,-3.3,-3.29,-3.65,-4.48,-3.6,-2.0,-3.33,-3.27,-3.02,-3.55,-2.86,-4.43,-2.77,-5.58
1973-07,13.49,12.35,10.51,12.8,15.67,13.61,13.32,12.88,11.83,11.2,9.89,12.66,12.93,13.62,17.13
1973-08,-4.64,-3.1,-4.61,-4.35,-5.56,-5.33,-3.68,-3.29,-2.91,-4.54,-4.66,-4.79,-3.95,-4.89,-6.03
1973-09,9.02,7.78,8.52,9.21,9.73,8.72,9.44,9.08,6.48,8.24,8.76,10.13,8.37,10.0,9.55
1973-10,1.63,2.3,0.73,-0.39,-1.64,0.7,2.94,2.27,2.32,0.68,0.78,-0.12,-0.64,-1.18,-1.97
1973-11,-19.58,-16.54,-16.62,-18.72,-21.76,-20.32,-18.55,-17.69,-15.39,-15.47,-17.67,-18.62,-18.81,-20.52,-22.64
