Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1964-08,-4.66,-1.83,-0.56,0.15,-1.8,-1.3,-1.39,0.17,1.08,-2.07,-1.58,-2.05,-0.46,-1.48,-1.11,0.52,-0.65,0.35,1.76
1964-09,7.53,2.49,3.24,4.09,2.22,3.68,2.71,3.72,5.3,3.02,1.58,4.23,3.08,2.48,3.39,4.01,3.03,3.86,6.62
1964-10,3.61,0.17,1.67,0.7,-0.05,1.08,3.21,0.25,0.82,-1.04,0.76,1.54,0.56,3.87,1.29,0.11,0.59,0.61,1.01
1964-11,-2.0,0.18,0.63,0.48,0.14,0.42,2.04,-0.17,-1.6,0.64,-0.26,0.41,0.44,2.36,1.08,-1.2,2.34,-1.11,-2.04
1964-12,-4.09,1.26,0.0,-0.85,1.44,-0.1,-0.29,0.22,-1.09,1.03,1.77,0.17,-0.39,-0.56,0.52,0.59,-0.64,-2.26,-0.04
1965-01,10.43,4.65,2.57,3.2,4.46,5.2,1.33,3.18,4.04,6.32,2.98,5.85,4.45,0.21,4.71,3.48,2.48,5.9,2.42
1965-02,5.87,1.16,-0.38,1.41,1.02,2.02,-0.53,-0.52,1.74,1.88,0.31,2.01,2.04,-1.2,1.41,-1.21,1.12,3.9,-0.2
1965-03,0.9,-1.36,-1.04,-0.63,-1.5,-0.43,-2.08,-0.29,-0.08,-1.48,-1.51,-0.55,-0.3,-2.42,-1.13,0.06,-1.12,-0.65,0.45
1965-04,5.29,3.65,3.57,2.89,3.89,2.28,2.12,4.69,4.48,6.0,2.13,2.2,2.37,1.75,3.16,6.05,1.49,3.47,5.41
1965-05,2.05,0.51,-1.01,-0.53,0.76,-1.01,-0.32,-1.24,-1.58,-0.08,1.48,-1.03,-0.99,0.11,-1.5,-1.91,0.42,-0.13,-2.89
1965-06,-12.47,-4.83,-4.63,-5.52,-4.7,-5.59,-3.33,-5.32,-7.53,-4.79,-4.63,-5.68,-5.49,-2.65,-5.2,-5.99,-3.73,-7.65,-7.43
1965-07,4.78,1.04,2.09,3.2,1.46,-0.02,2.39,2.42,3.91,2.62,0.41,-0.58,0.89,2.04,3.79,2.75,2.09,3.52,4.33
1965-08,9.33,2.54,3.32,3.72,2.67,2.67,2.96,4.63,3.15,4.24,1.22,2.0,3.73,2.69,4.0,4.64,4.62,3.54,2.73
1965-09,4.11,3.24,3.26,3.95,3.13,2.84,3.92,2.91,4.59,2.83,3.42,3.68,1.54,3.97,3.71,2.86,2.95,5.38,3.74
1965-10,7.86,1.77,3.67,6.14,1.59,2.58,3.94,5.13,6.03,3.12,0.14,2.48,2.73,3.87,4.19,3.95,6.3,5.54,6.58
1965-11,16.08,-0.12,-0.01,1.65,-0.28,0.68,-0.8,1.09,3.02,1.51,-2.03,0.47,1.0,-1.96,3.59,2.72,-0.5,3.83,2.12
1965-12,2.66,0.86,0.89,3.51,0.97,0.28,1.16,2.16,3.61,1.72,0.2,0.45,0.02,1.12,1.31,1.0,3.33,3.88,3.31
1966-01,6.73,-0.19,1.2,4.86,-0.26,0.39,0.67,4.9,4.74,-0.16,-0.36,0.06,0.9,-0.3,4.11,4.73,5.07,5.74,3.62
1966-02,9.47,-0.9,-1.79,0.38,-0.54,-2.34,-1.83,-0.89,1.48,-0.09,-1.02,-2.25,-2.47,-2.71,1.16,-0.36,-1.41,0.92,2.11
1966-03,2.0,-1.73,-2.47,-2.19,-1.69,-1.63,-2.56,-4.1,-1.1,0.74,-4.25,-1.89,-1.21,-2.54,-2.65,-4.19,-4.02,0.72,-3.17
1966-04,8.34,3.14,0.98,2.3,3.44,1.58,0.62,1.67,3.41,4.43,2.35,1.97,0.96,0.03,2.53,2.98,0.37,3.79,2.97
1966-05,-16.02,-4.33,-5.49,-7.41,-4.16,-4.92,-5.48,-7.39,-7.11,-4.04,-4.3,-5.01,-4.77,-5.11,-6.66,-6.83,-7.95,-6.02,-8.4
1966-06,0.13,-1.45,-1.01,0.12,-0.93,-2.75,-0.92,-0.2,0.03,-0.38,-1.56,-3.56,-1.47,-1.63,1.39,-0.68,0.29,1.1,-1.28
1966-07,-4.2,-1.71,-0.72,-1.34,-2.02,-0.58,-0.26,-1.57,-0.85,-2.41,-1.21,-0.06,-0.77,0.04,-0.63,-1.38,-1.95,-1.06,-0.5
1966-08,-13.67,-7.47,-7.14,-8.07,-7.21,-6.95,-7.44,-8.25,-8.05,-7.05,-7.53,-8.81,-6.28,-8.82,-5.74,-8.33,-8.1,-7.61,-8.77
1966-09,-2.3,-1.67,0.69,-1.5,-2.04,0.34,1.19,0.11,-2.17,-3.04,0.03,0.3,0.35,0.86,1.57,0.5,-0.65,-2.5,-1.63
1966-10,-8.49,3.31,5.73,3.85,3.02,7.3,5.89,1.99,2.87,1.49,6.12,4.8,8.18,5.69,6.13,0.45,5.08,2.78,3.02
1966-11,11.67,5.48,-1.5,0.91,5.84,-0.89,0.57,-1.56,0.35,7.76,2.1,3.7,-2.46,1.17,-0.13,-3.21,1.61,-0.85,2.32
1966-12,-3.16,-0.21,0.88,0.74,-0.43,0.49,1.42,0.69,1.29,-1.23,1.22,0.89,0.34,0.79,2.16,1.03,0.08,1.98,0.21
1967-01,25.2,7.31,7.75,13.13,7.37,6.29,7.19,12.03,14.96,8.03,6.07,6.99,6.03,7.03,7.38,12.64,10.91,13.86,16.72
1967-02,6.06,3.0,-0.61,-0.6,3.22,0.17,-0.34,-1.22,-0.41,4.21,1.21,1.86,-0.46,-1.61,1.16,-1.42,-0.85,-1.51,1.33
1967-03,2.6,3.99,4.45,5.71,4.07,3.96,4.19,5.71,5.65,4.04,4.14,3.58,4.1,4.47,3.86,5.68,5.78,3.76,8.55
1967-04,5.05,5.89,3.16,3.17,6.41,1.28,3.35,6.09,3.97,7.27,4.6,3.2,0.56,3.87,2.75,8.23,2.16,3.35,4.87
1967-05,-2.55,-4.86,-4.19,-2.58,-5.16,-3.87,-3.91,-3.7,-3.41,-5.69,-4.0,-3.25,-4.11,-5.42,-2.17,-4.83,-1.51,-2.03,-5.41
1967-06,10.3,2.42,1.49,4.73,2.81,1.01,1.79,2.62,4.62,3.32,1.71,0.38,1.26,0.66,3.06,1.42,4.86,3.92,5.66
1967-07,14.55,2.84,6.87,7.37,4.53,1.85,7.19,7.66,7.57,4.74,4.2,-1.01,5.74,6.11,8.6,8.15,7.01,8.15,6.79
1967-08,4.42,-0.8,-0.93,0.62,-1.09,-0.43,-1.01,-0.96,1.69,-1.04,-1.17,-0.1,-0.85,-1.18,-0.8,-0.75,-1.25,2.18,1.01
1967-09,6.61,3.73,3.1,3.23,3.93,3.05,3.19,2.77,3.99,5.0,2.21,3.26,2.76,3.36,2.99,3.46,1.85,3.63,4.5
1967-10,1.53,-1.1,-3.98,-4.36,-0.11,-3.72,-3.68,-4.03,-5.45,1.58,-2.89,-3.49,-4.02,-2.28,-5.45,-5.28,-2.33,-5.52,-5.34
1967-11,4.87,1.5,-0.4,0.13,2.12,0.07,-0.68,-0.52,0.45,2.6,1.29,-0.04,0.21,-0.45,-0.99,-0.58,-0.44,-0.06,1.16
1967-12,-3.64,2.11,4.07,5.12,2.25,2.48,3.84,6.48,4.48,2.16,2.41,1.73,3.46,3.65,4.09,6.64,6.27,4.48,4.48
1968-01,-2.91,-5.63,-1.93,-1.31,-7.24,-1.35,-2.3,-2.1,-0.79,-8.94,-4.28,-1.48,-1.2,-2.17,-2.47,-2.0,-2.23,-2.16,1.08
1968-02,-10.22,-3.18,-2.73,-4.11,-3.46,-2.58,-2.65,-3.56,-4.12,-3.54,-3.33,-2.49,-2.7,-2.32,-3.08,-3.17,-4.08,-3.97,-4.32
1968-03,9.2,1.73,-0.86,0.52,2.71,-1.36,-0.4,0.31,0.84,3.69,1.07,-0.62,-2.31,0.04,-0.98,0.58,-0.04,2.0,-0.72
1968-04,16.89,9.85,7.07,12.03,11.3,6.36,7.02,9.95,12.16,11.58,10.84,6.21,6.55,5.31,9.31,8.56,11.79,10.63,14.25
1968-05,8.89,2.15,1.49,5.19,3.14,0.84,0.6,3.95,5.28,3.96,1.73,-0.44,2.49,0.0,1.38,3.11,5.03,4.82,5.9
1968-06,-2.81,0.26,2.33,0.68,-0.55,2.33,2.61,2.43,-0.86,-1.66,1.41,2.48,2.14,2.71,2.48,1.61,3.47,-0.84,-0.88
1968-07,-2.47,-5.19,-1.17,2.56,-5.75,-3.32,-1.34,1.9,0.75,-5.8,-5.61,-3.54,-3.0,-2.35,-0.83,0.11,4.7,0.3,1.4
1968-08,4.91,1.22,2.15,1.57,1.03,2.37,2.03,1.79,1.32,0.78,1.65,1.76,3.24,2.5,1.8,1.74,1.85,0.87,1.97
1968-09,8.27,3.35,4.86,4.53,3.09,4.7,5.05,3.4,6.61,2.19,5.29,4.11,5.55,4.92,5.12,4.21,2.2,5.72,7.86
1968-10,-1.93,-1.45,2.29,2.59,-2.65,1.33,2.86,3.0,1.61,-3.34,-1.0,2.0,0.38,2.1,3.25,2.51,3.74,1.97,1.12
1968-11,5.22,6.46,4.94,6.63,6.84,5.72,4.41,5.38,7.31,7.83,4.53,5.42,6.15,7.41,2.92,5.07,5.86,7.85,6.56
1968-12,0.98,-4.49,-3.71,-2.18,-4.66,-3.98,-3.47,-3.83,-0.93,-4.98,-3.89,-4.03,-3.9,-3.89,-3.25,-3.97,-3.61,-0.58,-1.44
1969-01,-0.38,-1.98,-0.09,-0.38,-2.28,-0.74,-0.39,0.12,-0.44,-2.48,-1.79,-1.14,-0.18,0.57,-0.89,0.41,-0.3,-0.82,0.11
1969-02,-12.4,-4.77,-4.91,-5.3,-4.49,-5.8,-4.92,-3.97,-6.69,-4.41,-4.67,-5.54,-6.15,-6.55,-4.07,-4.19,-3.65,-6.38,-7.14
1969-03,1.86,3.96,2.76,3.24,4.51,2.4,3.36,2.55,3.3,4.9,3.58,2.46,2.31,1.43,4.34,2.14,3.17,4.1,2.19
1969-04,2.36,3.34,1.9,0.29,3.87,1.77,0.96,2.05,0.53,4.02,3.5,1.83,1.68,2.88,0.01,3.41,0.03,0.85,0.07
1969-05,0.63,-0.52,0.44,1.73,-0.21,-1.27,0.74,1.17,1.75,-0.44,0.35,-1.4,-1.08,-0.89,1.58,0.8,1.72,2.16,1.17
1969-06,-15.5,-3.58,-7.7,-8.24,-2.56,-7.64,-8.21,-6.5,-9.36,-1.05,-6.16,-6.56,-9.19,-9.1,-7.76,-6.18,-6.98,-9.83,-8.68
1969-07,-12.48,-5.35,-7.07,-6.65,-4.83,-6.41,-7.36,-5.89,-7.47,-4.97,-4.58,-6.55,-6.2,-7.76,-6.92,-7.37,-5.17,-8.09,-5.99
1969-08,2.25,7.12,5.0,2.98,7.75,6.02,5.14,2.76,3.15,7.94,7.4,5.65,6.6,5.26,5.0,2.91,2.69,3.42,2.52
1969-09,0.53,-0.39,-3.4,-4.12,0.12,-2.13,-3.95,-3.67,-4.08,0.42,-0.42,-1.61,-2.96,-2.48,-5.56,-2.61,-4.19,-4.31,-3.55
1969-10,13.53,6.71,6.48,3.44,6.81,6.06,7.13,4.3,3.47,5.85,8.54,6.45,5.43,7.05,7.23,6.17,3.38,2.39,6.0
1969-11,-9.92,-2.11,-4.12,-3.68,-1.69,-3.56,-4.16,-2.44,-4.8,-1.1,-2.73,-3.15,-4.24,-3.62,-4.75,-3.92,-1.7,-4.38,-5.77
1969-12,-10.61,-0.05,-2.7,-2.98,0.48,-1.68,-2.64,-3.55,-2.62,0.08,1.21,-1.39,-2.17,-2.67,-2.61,-3.45,-3.6,-1.97,-4.13
1970-01,-2.92,-8.27,-7.19,-7.15,-8.12,-7.73,-7.21,-6.71,-7.85,-8.36,-7.68,-8.65,-6.21,-7.51,-6.87,-8.29,-5.93,-8.83,-5.55
1970-02,4.79,3.93,7.44,6.86,3.05,5.98,8.06,7.67,6.49,1.81,5.24,6.17,5.68,7.6,8.59,8.04,7.49,6.65,6.14
1970-03,-2.98,-2.6,-0.01,2.31,-3.51,-0.45,-0.41,2.21,2.22,-3.11,-4.2,-0.32,-0.66,-0.58,-0.22,1.71,2.45,2.28,2.09
1970-04,-20.7,-11.84,-10.13,-7.78,-12.52,-9.72,-10.76,-8.75,-7.56,-12.97,-11.75,-10.18,-8.97,-11.6,-9.83,-9.97,-8.16,-7.36,-8.0
1970-05,-17.27,-8.57,-6.32,-3.04,-8.97,-6.42,-7.14,-5.1,-2.23,-8.04,-10.54,-7.63,-4.46,-8.5,-5.66,-6.59,-4.4,-1.19,-4.64
1970-06,-11.27,-6.52,-3.89,-4.68,-7.84,-3.46,-4.29,-5.68,-3.52,-9.85,-4.32,-3.48,-3.44,-4.06,-4.52,-3.52,-6.68,-3.51,-3.55
1970-07,7.07,5.01,9.47,8.04,4.24,8.77,9.24,9.58,7.69,1.74,8.62,8.69,8.84,8.57,9.75,10.15,8.53,8.69,6.4
1970-08,12.67,4.14,5.6,5.47,4.26,4.26,4.47,6.73,5.76,5.39,2.4,3.59,4.87,5.53,3.68,7.64,5.06,5.4,6.24
1970-09,17.04,8.12,1.24,3.85,8.39,4.98,0.56,1.59,4.75,8.84,7.62,6.87,3.28,0.74,0.42,1.07,2.57,3.59,6.28
1970-10,-11.56,-1.22,-2.32,-0.94,-0.76,-2.93,-3.04,-0.49,-2.19,-1.19,-0.04,-3.37,-2.52,-3.04,-3.05,-1.21,0.85,-1.63,-2.91
1970-11,-2.82,4.44,6.07,5.01,4.58,4.98,5.5,6.38,4.63,4.26,5.12,3.79,6.07,5.74,5.32,6.84,5.54,5.81,3.11
1970-12,4.42,5.12,7.05,6.8,4.64,7.45,7.98,5.82,7.18,4.41,5.02,7.43,7.47,8.12,7.87,5.56,6.29,6.07,8.65
1971-01,25.25,4.91,5.11,3.93,4.94,5.8,6.33,2.46,5.07,4.88,5.04,4.81,6.7,4.87,7.47,2.53,2.33,3.84,6.67
1971-02,0.9,2.42,0.48,2.83,2.55,2.16,-1.14,1.99,3.01,2.53,2.57,1.83,2.45,0.82,-2.62,1.67,2.56,3.12,2.88
1971-03,9.5,5.69,3.75,2.92,6.12,4.77,3.1,2.94,3.58,7.35,4.08,3.63,5.76,5.26,1.41,3.47,1.96,2.8,4.57
1971-04,8.3,3.66,3.23,3.6,3.83,3.46,2.41,3.67,3.89,3.44,4.48,2.86,3.98,3.38,1.62,3.93,3.19,3.58,4.27
1971-05,-5.84,-2.87,-4.13,-4.62,-2.87,-2.95,-4.24,-4.54,-4.83,-2.83,-2.94,-2.88,-3.01,-3.51,-4.85,-4.66,-4.31,-5.03,-4.57
1971-06,-8.24,0.94,0.0,-0.35,1.1,0.35,0.67,-0.63,-0.93,1.07,1.15,0.17,0.5,0.45,0.85,-1.23,0.49,-2.14,0.56
1971-07,-9.4,-4.53,-3.39,-4.25,-4.75,-3.54,-3.99,-3.17,-4.28,-5.05,-4.28,-3.61,-3.45,-4.37,-3.6,-2.8,-4.21,-3.29,-5.58
1971-08,11.44,6.09,2.21,2.78,6.36,4.87,4.15,0.03,2.91,5.81,7.2,4.94,4.8,4.94,3.37,-0.88,2.57,1.03,5.46
1971-09,-3.47,0.45,-0.9,-2.02,0.47,-0.02,-1.29,-1.13,-1.96,1.09,-0.45,0.36,-0.47,-0.83,-1.75,-0.76,-2.13,-1.19,-2.96
1971-10,-3.87,-3.95,-3.53,-5.01,-3.64,-5.11,-4.05,-2.84,-5.43,-3.94,-3.18,-5.31,-4.87,-4.78,-3.31,-2.31,-4.3,-4.13,-7.14
1971-11,-2.2,0.66,-0.47,-1.15,0.98,-1.37,-0.43,0.32,-2.02,1.23,0.62,-0.77,-2.08,-0.63,-0.23,0.33,0.28,-1.48,-2.75
1971-12,9.15,9.25,8.99,9.09,9.33,9.52,9.4,7.81,10.13,8.94,9.91,8.9,10.28,9.61,9.19,7.95,7.42,10.01,10.29
1972-01,13.73,2.94,0.65,5.53,3.19,1.41,0.92,1.36,6.1,4.67,0.97,1.76,1.0,1.36,0.48,0.2,4.59,5.33,7.15
1972-02,4.14,4.84,1.36,1.66,4.88,3.68,1.48,1.12,1.25,4.27,5.81,4.69,2.48,1.62,1.34,0.66,2.36,1.04,1.53
1972-03,-1.5,2.28,-0.45,-0.89,2.47,1.58,0.97,-2.36,-1.12,3.52,0.86,1.39,1.8,0.8,1.15,-3.06,-0.51,-2.51,0.75
1972-04,3.56,1.05,0.17,-0.49,0.89,1.37,0.7,-0.81,-0.23,0.84,0.98,1.8,0.84,2.54,-1.16,-0.76,-0.93,-0.11,-0.38
1972-05,-0.26,2.65,1.07,-0.54,3.11,0.47,-0.19,1.89,-0.7,2.74,3.71,0.5,0.44,-0.04,-0.34,2.73,-0.27,1.07,-2.99
1972-06,-8.67,-1.3,-2.24,-3.79,-0.97,-2.35,-3.36,-1.87,-4.21,-0.16,-2.24,-2.86,-1.73,-4.2,-2.48,-1.4,-3.1,-3.52,-5.14
1972-07,-2.39,0.54,-1.5,-0.87,1.33,-2.13,-1.19,-0.38,-2.05,1.25,1.4,-2.49,-1.58,-0.8,-1.7,-2.09,0.37,-2.09,-1.98
1972-08,0.77,0.65,5.45,7.49,0.05,3.84,5.57,6.41,8.25,-0.65,0.64,3.06,5.0,5.71,5.39,5.71,6.71,9.33,6.1
1972-09,-5.85,-0.41,-2.1,0.14,-0.01,-2.48,-1.72,0.53,-1.14,0.4,-0.34,-2.0,-3.2,-2.08,-1.24,-1.64,1.46,-0.66,-2.12
1972-10,1.82,0.49,1.2,1.52,0.54,0.26,1.74,0.96,2.16,1.65,-0.39,0.28,0.23,1.31,2.28,1.15,0.88,2.65,1.11
1972-11,1.51,2.17,7.48,7.54,1.4,5.49,8.1,7.69,7.51,0.18,2.44,5.25,5.85,7.44,8.94,7.97,7.57,6.99,8.63
1972-12,-4.56,2.93,-0.64,-0.33,3.2,1.12,-0.01,-0.37,-1.27,4.21,2.36,1.87,-0.01,0.18,-0.26,-2.78,0.63,-1.13,-1.58
1973-01,-6.1,-2.29,-4.85,-0.58,-1.53,-5.0,-4.94,-2.27,0.01,-4.24,0.78,-5.28,-4.57,-4.44,-5.56,-5.0,-1.18,1.15,-2.37
1973-02,-6.17,-3.17,-4.93,-5.05,-2.8,-4.96,-4.94,-4.14,-6.06,-2.78,-2.81,-4.71,-5.33,-5.19,-4.61,-4.42,-4.03,-6.78,-4.49
1973-03,-1.91,-0.97,-0.67,0.43,-0.82,-1.57,0.41,0.08,-0.09,-0.68,-0.94,-1.6,-1.54,1.57,-1.08,-2.16,0.94,0.89,-2.18
1973-04,-5.89,-6.32,-4.43,-1.52,-6.32,-5.99,-4.35,-1.32,-2.52,-6.67,-6.04,-6.3,-5.51,-4.5,-4.15,-3.37,-0.56,-2.81,-1.86
1973-05,-8.72,-0.94,-1.89,-3.57,-0.61,-2.28,-1.78,-2.15,-4.91,0.17,-1.24,-2.3,-2.25,-1.19,-2.54,-1.76,-2.29,-5.3,-4.03
1973-06,-6.21,-0.75,-1.98,-0.11,-0.53,-2.48,-1.79,0.34,-0.92,-0.81,-0.29,-1.71,-3.62,-0.76,-3.16,-0.51,0.65,-0.49,-1.84
1973-07,11.51,7.06,3.94,3.37,6.81,7.32,4.44,2.14,4.12,5.26,9.8,8.14,6.15,7.94,2.8,2.1,2.22,2.63,6.75
1973-08,-6.64,-3.09,-3.19,-2.71,-3.56,-1.96,-3.19,-2.97,-2.9,-3.25,-4.12,-1.08,-3.21,-1.33,-4.1,-3.18,-2.42,-2.55,-3.5
1973-09,11.03,2.35,9.04,8.68,0.79,9.35,9.28,8.55,8.17,-1.31,4.7,8.92,9.96,9.59,9.13,8.2,9.46,8.14,8.22
1973-10,3.85,0.59,-1.15,-1.1,0.21,1.65,-0.49,-2.24,-2.07,0.64,-0.55,2.11,0.98,1.2,-1.34,-3.25,0.38,-1.01,-3.87
1973-11,-22.25,-12.27,-11.99,-12.68,-12.05,-13.64,-11.46,-11.3,-13.36,-11.84,-12.44,-13.12,-14.4,-12.33,-11.02,-11.15,-11.67,-12.33,-15.2
1973-12,-3.08,-1.02,4.86,2.48,-2.2,3.67,5.54,4.64,1.05,-2.4,-1.83,3.59,3.79,3.96,6.36,4.66,4.58,1.78,-0.3
1974-01,15.72,-1.75,0.86,6.25,-1.38,-1.57,-0.58,3.11,7.87,-2.44,0.51,-3.1,0.72,1.28,-1.52,2.78,3.94,7.06,9.4
1974-02,5.26,-0.72,0.53,2.14,-1.54,1.61,-0.29,1.87,1.73,-2.07,-0.63,2.35,0.55,1.0,-0.96,1.52,2.73,1.59,2.0
1974-03,-2.31,-1.77,-2.83,-2.24,-1.69,-2.17,-2.68,-3.27,-1.58,-1.2,-2.52,-2.06,-2.34,-2.06,-3.01,-3.31,-3.18,-2.68,0.41
1974-04,-7.37,-3.39,-5.22,-6.13,-3.23,-4.86,-5.01,-5.14,-6.38,-3.18,-3.32,-3.95,-6.21,-5.46,-4.76,-4.88,-5.76,-8.26,-3.08
1974-05,-8.68,-2.16,-5.09,-5.74,-0.83,-7.01,-6.43,-3.66,-5.0,-0.54,-1.32,-7.04,-6.96,-6.85,-6.2,-2.37,-6.84,-5.68,-3.87
1974-06,-2.73,-1.61,-2.24,-3.53,-1.55,-2.52,-2.57,-1.58,-4.05,-1.82,-1.07,-1.86,-3.52,-1.88,-2.93,-1.12,-2.76,-3.84,-4.39
1974-07,-8.55,-10.05,-2.49,-6.76,-10.76,-3.8,-3.31,-3.5,-4.47,-12.59,-7.04,-4.72,-3.28,-3.23,-3.41,0.07,-9.08,-4.33,-4.63
1974-08,-8.78,-10.12,-6.69,-5.93,-9.79,-8.21,-7.44,-6.15,-7.32,-9.23,-10.85,-12.49,-5.83,-8.18,-6.63,-7.14,-4.45,-6.98,-7.69
1974-09,-11.21,-14.05,-6.55,-8.53,-14.98,-7.1,-6.17,-7.26,-8.13,-16.75,-11.52,-7.28,-7.01,-6.18,-6.16,-6.26,-8.94,-8.24,-8.02
1974-10,15.52,21.4,13.23,3.79,22.13,15.73,11.7,8.35,5.0,22.62,21.22,16.55,15.31,11.2,12.24,11.76,2.52,7.23,2.61
1974-11,-7.13,-3.89,-3.66,-5.11,-4.16,-3.29,-3.96,-3.56,-5.05,-4.83,-2.93,-1.96,-3.98,-3.03,-4.96,-2.68,-5.18,-4.44,-5.74
1974-12,-12.64,-3.72,-0.62,-2.68,-3.78,-0.84,-2.24,-0.84,-3.54,-4.03,-3.33,-3.3,0.48,-2.43,-2.02,-0.36,-1.75,-3.56,-3.51
1975-01,36.7,10.79,16.78,25.13,9.82,14.65,19.87,20.73,26.26,9.34,10.69,17.48,13.17,18.54,21.33,19.08,23.94,26.34,26.17
1975-02,7.83,8.44,3.31,1.82,9.2,4.32,3.46,1.55,0.65,11.33,5.38,3.58,4.71,4.3,2.57,0.73,3.06,1.59,-0.4
1975-03,5.88,3.3,1.77,7.43,3.03,2.07,3.6,3.38,8.25,2.88,3.31,5.15,0.41,3.07,4.18,1.63,6.57,7.06,9.62
1975-04,6.72,5.87,3.08,3.84,5.93,3.83,3.51,3.17,3.77,5.23,7.27,5.46,2.92,2.22,4.89,2.75,3.92,4.6,2.84
1975-05,6.54,5.58,5.78,6.11,5.62,5.45,6.37,5.29,6.95,5.42,6.0,5.26,5.56,6.77,5.96,5.33,5.21,7.5,6.31
1975-06,8.48,4.1,6.31,8.33,3.62,6.17,7.2,7.74,6.81,2.51,5.65,7.33,5.5,8.3,6.05,6.45,9.97,6.33,7.38
1975-07,-4.06,-7.48,-4.35,-3.82,-7.78,-5.38,-5.14,-3.51,-3.69,-8.83,-6.1,-6.31,-3.86,-4.76,-5.42,-3.02,-3.94,-3.64,-3.78
1975-08,-7.63,-2.74,-1.46,-1.81,-2.79,-2.42,-1.28,-1.23,-2.06,-3.36,-1.91,-2.55,-2.2,-2.01,-0.74,-0.85,-1.57,-0.3,-4.84
1975-09,-6.23,-4.16,-2.79,-2.94,-4.81,-2.27,-2.69,-2.32,-3.83,-4.51,-5.26,-1.71,-3.15,-2.7,-2.68,-2.53,-2.13,-3.44,-4.46
1975-10,0.63,7.66,3.95,2.85,8.35,4.18,4.3,4.22,2.1,8.69,7.83,5.12,2.64,5.6,3.36,5.0,3.53,3.19,0.29
1975-11,1.23,3.49,2.32,2.85,3.51,3.41,1.74,2.09,3.88,3.88,2.93,3.41,3.41,2.75,0.99,2.25,1.94,4.41,2.97
1975-12,0.07,-2.06,0.5,0.31,-2.72,0.1,1.14,0.23,0.52,-3.24,-1.89,0.47,-0.51,0.12,1.9,0.35,0.12,0.59,0.41
1976-01,26.96,11.14,12.85,19.7,11.41,11.16,11.67,16.7,22.08,11.27,11.63,10.13,12.92,12.95,10.73,15.77,17.52,21.6,22.92
1976-02,17.26,-0.93,1.61,4.06,-1.55,1.46,1.13,2.37,6.32,-3.2,1.0,1.41,1.54,1.95,0.51,2.89,1.92,4.96,8.65
1976-03,6.03,3.09,2.44,2.14,3.25,2.31,2.7,2.94,0.89,3.66,2.65,2.51,1.98,1.58,3.56,2.46,3.38,0.75,1.12
1976-04,-1.64,-1.83,0.0,-0.07,-2.34,-0.02,-0.19,0.75,-1.01,-3.19,-1.05,0.05,-0.14,0.41,-0.64,0.64,0.85,-0.58,-1.72
1976-05,-5.05,-1.89,0.94,-0.63,-1.85,-1.12,1.67,-0.21,-0.99,-1.45,-2.44,-2.03,0.41,-0.14,3.03,-0.11,-0.3,-1.49,-0.16
1976-06,4.63,4.41,4.41,5.67,4.33,4.73,4.24,5.11,5.46,4.74,3.73,4.68,4.81,3.38,4.87,4.27,5.86,5.47,5.44
1976-07,2.49,-1.33,0.32,-0.62,-1.28,-0.56,0.49,-0.02,-0.86,-1.75,-0.86,-1.54,0.14,0.88,-0.31,0.29,-0.38,-1.03,-0.64
1976-08,-5.89,-0.23,0.59,-1.3,-0.18,0.19,0.72,-0.44,-1.49,-0.3,-0.07,-0.49,0.67,0.81,0.55,0.14,-1.11,-1.02,-2.12
1976-09,-1.02,2.16,3.0,3.37,2.22,1.71,3.91,3.53,3.46,0.94,3.36,1.9,1.58,4.22,3.25,3.75,3.28,3.13,3.92
1976-10,-4.51,-2.29,-1.71,-1.83,-2.45,-0.95,-2.64,-1.77,-2.0,-2.78,-2.17,-1.57,-0.53,-2.76,-2.39,-1.87,-1.67,-1.71,-2.38
1976-11,2.57,-0.58,1.75,2.84,-1.14,1.75,1.73,1.94,3.72,-1.82,-0.55,1.83,1.69,1.1,3.06,1.89,2.0,3.74,3.69
1976-12,10.57,4.53,6.69,9.03,4.31,5.71,7.0,8.2,9.18,2.4,5.94,5.5,5.85,6.59,7.84,7.63,8.88,9.21,9.15
1977-01,0.57,-7.0,-1.47,0.87,-7.49,-3.69,-0.82,-0.15,1.8,-10.09,-5.35,-4.9,-2.89,-1.08,-0.26,-0.25,-0.04,1.24,2.57
1977-02,-4.06,-1.71,-1.52,-1.54,-1.58,-1.13,-2.17,-1.98,-1.25,-1.8,-1.41,-2.25,-0.4,-2.21,-2.1,-2.13,-1.81,-1.48,-0.95
1977-03,-1.2,-1.88,-0.59,0.59,-1.92,-1.1,-0.58,-0.25,1.27,-2.56,-1.42,-1.71,-0.71,-1.05,0.38,-0.4,-0.08,1.78,0.58
1977-04,2.25,-1.32,1.77,2.51,-1.9,0.83,2.3,2.2,3.36,-3.75,-0.45,1.07,0.67,2.22,2.45,2.65,1.67,3.31,3.44
1977-05,-2.16,-2.01,-0.4,-0.08,-2.36,-0.68,0.37,-0.98,0.28,-3.21,-1.72,-0.59,-0.74,0.16,0.8,-1.44,-0.43,0.53,-0.07
