Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1969-11,-2.65,-2.97,-3.4,-4.27,-6.46,-2.32,-3.51,-3.71,-2.19,-2.65,-4.38,-4.68,-3.92,-5.66,-7.23
1969-12,-0.62,-2.45,-1.6,-3.82,-7.12,-1.59,0.94,-2.47,-2.42,-2.13,-0.86,-2.94,-4.67,-6.14,-8.0
1970-01,-6.16,-7.5,-8.02,-11.58,-10.57,-5.63,-6.9,-7.64,-7.28,-7.34,-8.72,-12.15,-10.77,-10.71,-10.45
1970-02,5.56,6.02,6.26,8.18,1.67,6.39,4.46,5.2,7.06,6.15,6.44,7.98,8.48,2.42,0.96
1970-03,0.73,-0.17,-0.38,-2.57,-5.38,1.58,-0.14,-0.65,0.53,-0.01,-1.07,-1.63,-3.71,-4.47,-6.35
1970-04,-8.46,-8.04,-12.44,-13.88,-20.42,-7.71,-9.37,-7.73,-8.43,-11.22,-14.1,-12.41,-15.91,-18.42,-22.44
1970-05,-5.51,-5.74,-6.27,-8.15,-11.75,-5.95,-5.12,-4.63,-7.5,-6.53,-5.97,-6.23,-10.85,-10.51,-13.4
1970-06,-3.57,-3.73,-6.32,-9.79,-12.13,-4.62,-2.12,-3.9,-3.34,-6.16,-6.63,-8.23,-12.44,-12.13,-12.12
1970-07,9.12,4.82,9.44,8.18,4.61,9.5,8.78,4.36,5.71,11.3,6.94,6.79,9.84,4.81,4.4
1970-08,4.47,4.16,5.09,7.33,10.14,3.97,4.91,4.69,3.38,5.0,5.24,7.46,7.12,10.57,9.52
1970-09,0.96,4.67,6.8,9.85,17.75,1.03,0.79,4.89,4.32,6.89,6.68,9.38,10.32,14.88,20.69
1970-10,-0.66,-0.6,-1.82,-5.74,-10.34,-1.57,0.64,-0.43,-0.85,-0.87,-3.22,-4.33,-7.21,-8.83,-12.11
1970-11,6.23,4.74,4.12,4.91,-0.3,6.13,6.33,4.76,4.69,3.9,4.49,5.22,4.46,1.64,-2.41
