Date,USD_Emerging_Mkt_index
2019-02-14,121.4741
2019-02-15,121.3638
2019-02-18,
2019-02-19,120.9889
2019-02-20,
2019-02-21,121.0296
2019-02-22,120.5991
2019-02-25,120.3121
2019-02-26,120.5404
2019-02-27,120.5525
2019-02-28,120.7865
2019-03-01,121.0745
2019-03-04,121.0477
2019-03-05,120.9831
2019-03-06,121.2369
2019-03-07,121.8383
2019-03-08,121.6717
2019-03-11,121.5378
2019-03-12,121.1165
2019-03-13,121.1717
2019-03-14,121.2343
2019-03-15,120.8907
2019-03-18,120.6104
2019-03-19,120.3825
2019-03-20,120.0954
2019-03-21,120.0735
2019-03-22,120.9982
2019-03-25,120.5569
2019-03-26,120.862
2019-03-27,121.5939
2019-03-28,121.7103
2019-03-29,121.5029
2019-04-01,121.0561
2019-04-02,121.1537
2019-04-03,120.842
2019-04-04,121.0023
2019-04-05,120.8467
2019-04-08,120.7111
2019-04-09,120.4934
2019-04-10,120.2865
2019-04-11,120.4302
2019-04-12,120.1183
2019-04-15,120.3268
2019-04-16,120.6458
2019-04-17,120.2894
2019-04-18,120.31
2019-04-19,120.2869
2019-04-22,120.5339
2019-04-23,120.8928
2019-04-24,121.2371
2019-04-25,121.6265
2019-04-26,121.2082
2019-04-29,121.3451
2019-04-30,121.3
2019-05-01,120.9682
2019-05-02,121.609
2019-05-03,121.2304
2019-05-06,121.472
2019-05-07,121.818
2019-05-08,121.7926
2019-05-09,122.5912
2019-05-10,122.1982
2019-05-13,122.8552
2019-05-14,122.6753
2019-05-15,122.5445
2019-05-16,122.6445
2019-05-17,123.2492
2019-05-20,123.1112
2019-05-21,122.921
2019-05-22,122.8238
2019-05-23,122.8888
2019-05-24,122.8073
2019-05-27,
2019-05-28,123.0859
2019-05-29,123.2571
2019-05-30,122.9326
2019-05-31,123.8213
2019-06-03,123.7582
2019-06-04,123.3299
2019-06-05,123.3043
2019-06-06,123.5624
2019-06-07,123.437
2019-06-10,122.7882
2019-06-11,122.4953
2019-06-12,122.5366
2019-06-13,122.6656
2019-06-14,122.7413
2019-06-17,122.8645
2019-06-18,122.5011
2019-06-19,122.5813
2019-06-20,121.5128
2019-06-21,121.7799
2019-06-24,121.8654
2019-06-25,121.9355
2019-06-26,121.7836
2019-06-27,121.8727
2019-06-28,121.7886
2019-07-01,121.4669
2019-07-02,121.7097
2019-07-03,121.6923
2019-07-04,
2019-07-05,121.7173
2019-07-08,121.5049
2019-07-09,121.5231
2019-07-10,121.9211
2019-07-11,121.5428
2019-07-12,121.5279
2019-07-15,121.3851
2019-07-16,121.6265
2019-07-17,121.5308
2019-07-18,121.5028
2019-07-19,121.5034
2019-07-22,121.6291
2019-07-23,121.8458
2019-07-24,121.7109
2019-07-25,121.7206
2019-07-26,121.8237
2019-07-29,121.9251
2019-07-30,121.8846
2019-07-31,121.7002
2019-08-01,122.3379
2019-08-02,123.096
2019-08-05,124.5725
2019-08-06,124.524
2019-08-07,124.9138
2019-08-08,124.246
2019-08-09,124.3469
2019-08-12,124.9135
2019-08-13,124.5485
2019-08-14,124.9946
2019-08-15,125.1013
2019-08-16,124.8083
2019-08-19,125.3783
2019-08-20,125.3105
2019-08-21,125.0244
2019-08-22,125.4156
2019-08-23,125.7525
2019-08-26,126.3134
2019-08-27,126.4908
2019-08-28,126.5909
2019-08-29,126.6731
2019-08-30,126.5259
2019-09-02,
2019-09-03,126.6553
2019-09-04,125.8934
2019-09-05,125.6081
2019-09-06,125.0631
2019-09-09,125.055
2019-09-10,124.9975
2019-09-11,125.0316
2019-09-12,124.3669
2019-09-13,124.1678
2019-09-16,124.4264
2019-09-17,124.6153
2019-09-18,124.4564
2019-09-19,124.7032
2019-09-20,124.6872
2019-09-23,124.902
2019-09-24,124.9266
2019-09-25,125.2998
2019-09-26,125.4094
2019-09-27,125.3862
2019-09-30,125.6382
2019-10-01,125.8036
2019-10-02,125.8324
2019-10-03,125.5245
2019-10-04,125.0454
2019-10-07,125.1932
2019-10-08,125.2243
2019-10-09,125.1975
2019-10-10,124.8027
2019-10-11,124.4044
2019-10-14,
2019-10-15,124.3012
2019-10-16,124.2975
2019-10-17,124.0046
2019-10-18,123.9446
2019-10-21,123.8648
2019-10-22,123.689
2019-10-23,123.6472
2019-10-24,123.6304
2019-10-25,123.4718
2019-10-28,123.3972
2019-10-29,123.4731
2019-10-30,123.6244
2019-10-31,123.5494
2019-11-01,123.256
2019-11-04,123.2956
2019-11-05,123.2454
2019-11-06,123.2671
2019-11-07,123.043
2019-11-08,123.2602
2019-11-11,
2019-11-12,123.84
2019-11-13,124.3339
2019-11-14,124.3819
2019-11-15,123.7634
2019-11-18,123.9137
2019-11-19,124.1533
2019-11-20,124.4657
2019-11-21,124.4191
2019-11-22,124.4216
2019-11-25,124.4975
2019-11-26,124.6139
2019-11-27,124.713
2019-11-28,
2019-11-29,124.7943
2019-12-02,124.8441
2019-12-03,124.9533
2019-12-04,124.7177
2019-12-05,124.3841
2019-12-06,124.2192
2019-12-09,123.962
2019-12-10,123.9165
2019-12-11,123.8083
2019-12-12,123.2735
2019-12-13,123.1308
2019-12-16,122.9135
2019-12-17,122.7611
2019-12-18,122.8706
2019-12-19,122.842
2019-12-20,122.7777
2019-12-23,122.8439
2019-12-24,
2019-12-25,
2019-12-26,122.7099
2019-12-27,122.4674
2019-12-30,122.3494
2019-12-31,122.1713
2020-01-01,
2020-01-02,122.3064
2020-01-03,122.4265
2020-01-06,122.4759
2020-01-07,122.4264
2020-01-08,122.198
2020-01-09,122.102
2020-01-10,121.9098
2020-01-13,121.8275
2020-01-14,121.7938
2020-01-15,121.8768
2020-01-16,121.8344
2020-01-17,121.6494
2020-01-20,
2020-01-21,121.9648
2020-01-22,121.9045
2020-01-23,122.4073
2020-01-24,122.3023
2020-01-27,122.7153
2020-01-28,122.395
2020-01-29,122.2705
2020-01-30,122.7462
2020-01-31,122.9464
2020-02-03,123.2795
2020-02-04,122.7863
2020-02-05,122.6339
2020-02-06,122.7112
2020-02-07,123.228
2020-02-10,123.1748
2020-02-11,122.8549
2020-02-12,122.7328
2020-02-13,122.8166
2020-02-14,122.7916
2020-02-17,
2020-02-18,123.0087
2020-02-19,123.0524
2020-02-20,123.7931
2020-02-21,123.8993
2020-02-24,124.5975
2020-02-25,124.4294
2020-02-26,124.6563
2020-02-27,124.935
2020-02-28,125.6834
2020-03-02,124.9631
2020-03-03,124.5019
2020-03-04,124.7218
2020-03-05,125.3722
2020-03-06,126.0451
2020-03-09,127.7865
2020-03-10,127.9113
2020-03-11,128.2173
2020-03-12,131.0103
2020-03-13,130.1329
2020-03-16,131.6912
2020-03-17,132.8906
2020-03-18,134.3553
2020-03-19,135.3126
2020-03-20,135.1037
2020-03-23,137.2848
2020-03-24,136.7196
2020-03-25,135.7854
2020-03-26,133.2665
2020-03-27,133.8288
2020-03-30,135.311
2020-03-31,133.9285
2020-04-01,135.9321
2020-04-02,135.2
2020-04-03,136.2491
2020-04-06,135.8373
2020-04-07,134.5004
2020-04-08,134.6639
2020-04-09,133.6941
2020-04-10,133.2086
2020-04-13,133.9345
2020-04-14,133.7554
2020-04-15,134.7865
2020-04-16,134.9979
2020-04-17,134.3925
2020-04-20,134.6893
2020-04-21,135.6961
2020-04-22,135.8292
2020-04-23,135.7396
2020-04-24,136.3267
2020-04-27,136.1891
2020-04-28,135.3721
2020-04-29,134.3537
2020-04-30,134.0565
2020-05-01,135.5917
2020-05-04,135.1925
2020-05-05,134.1789
2020-05-06,135.3455
2020-05-07,134.7794
2020-05-08,134.006
2020-05-11,134.6796
2020-05-12,134.6645
2020-05-13,135.2965
2020-05-14,135.2338
2020-05-15,135.1005
2020-05-18,134.3026
2020-05-19,134.1456
2020-05-20,133.4379
2020-05-21,133.0638
2020-05-22,133.0257
2020-05-25,
2020-05-26,132.1397
2020-05-27,132.4198
2020-05-28,131.9828
2020-05-29,131.9034
2020-06-01,131.3037
2020-06-02,130.422
2020-06-03,130.0188
2020-06-04,130.4395
2020-06-05,129.4844
2020-06-08,129.4533
2020-06-09,129.6245
2020-06-10,129.7479
2020-06-11,130.9171
2020-06-12,130.8525
2020-06-15,131.5027
2020-06-16,130.8207
2020-06-17,131.3011
2020-06-18,131.8265
2020-06-19,131.5912
2020-06-22,131.2279
2020-06-23,130.8978
2020-06-24,131.5985
2020-06-25,131.8243
2020-06-26,132.1386
2020-06-29,132.3887
2020-06-30,132.2777
2020-07-01,131.8118
2020-07-02,131.1851
2020-07-03,
2020-07-06,130.4767
2020-07-07,131.0538
2020-07-08,131.3349
2020-07-09,131.0328
2020-07-10,130.8613
2020-07-13,130.6748
2020-07-14,131.1569
2020-07-15,130.6499
2020-07-16,130.5299
2020-07-17,130.8555
2020-07-20,130.9142
2020-07-21,130.2172
2020-07-22,130.1394
2020-07-23,130.3432
2020-07-24,130.598
2020-07-27,129.8038
2020-07-28,129.7723
2020-07-29,129.7336
2020-07-30,130.1271
2020-07-31,129.9842
2020-08-03,130.6908
2020-08-04,130.9123
2020-08-05,130.0565
2020-08-06,130.1163
2020-08-07,130.5367
2020-08-10,130.5034
2020-08-11,130.1111
2020-08-12,130.0904
2020-08-13,130.0146
2020-08-14,129.6868
2020-08-17,129.6684
2020-08-18,129.8017
2020-08-19,129.5514
2020-08-20,129.9037
2020-08-21,129.8356
2020-08-24,129.603
2020-08-25,129.5481
2020-08-26,129.3294
2020-08-27,129.5468
2020-08-28,128.6933
2020-08-31,128.6874
2020-09-01,128.1939
2020-09-02,128.5119
2020-09-03,128.3165
2020-09-04,128.1776
2020-09-07,
2020-09-08,128.5526
2020-09-09,127.9963
2020-09-10,127.6599
2020-09-11,127.7678
2020-09-14,127.2039
2020-09-15,126.9066
2020-09-16,126.6471
2020-09-17,126.6431
2020-09-18,126.4781
2020-09-21,127.8202
2020-09-22,127.8252
2020-09-23,128.9966
2020-09-24,129.4978
2020-09-25,129.7853
2020-09-28,129.7541
2020-09-29,129.7325
2020-09-30,128.8637
2020-10-01,128.6055
2020-10-02,128.3605
2020-10-05,127.6818
2020-10-06,127.8016
2020-10-07,127.8061
2020-10-08,127.5481
2020-10-09,126.3678
2020-10-12,
2020-10-13,127.2605
2020-10-14,126.9708
2020-10-15,127.1799
2020-10-16,126.6691
2020-10-19,126.4041
2020-10-20,126.2554
2020-10-21,126.074
2020-10-22,126.1845
2020-10-23,125.9976
2020-10-26,126.2513
2020-10-27,126.0229
2020-10-28,126.8329
2020-10-29,127.1512
2020-10-30,126.8995
2020-11-02,127.1586
2020-11-03,126.5311
2020-11-04,125.9634
2020-11-05,125.2027
2020-11-06,124.7387
2020-11-09,124.3047
2020-11-10,124.3354
2020-11-11,
2020-11-12,124.4706
2020-11-13,124.3731
2020-11-16,123.8839
2020-11-17,123.6473
2020-11-18,123.4875
2020-11-19,123.6599
2020-11-20,123.392
2020-11-23,123.6684
2020-11-24,123.4154
2020-11-25,123.1956
2020-11-26,
2020-11-27,
2020-11-30,123.4581
2020-12-01,123.088
2020-12-02,122.9442
2020-12-03,122.3751
2020-12-04,121.9303
2020-12-07,121.979
2020-12-08,121.8627
2020-12-09,122.1491
2020-12-10,122.3082
2020-12-11,122.4864
2020-12-14,122.7581
2020-12-15,122.4572
2020-12-16,122.2319
2020-12-17,121.8066
2020-12-18,122.2574
2020-12-21,122.6434
2020-12-22,122.6752
2020-12-23,122.6843
2020-12-24,
2020-12-25,
2020-12-28,122.5511
2020-12-29,122.1044
2020-12-30,121.9741
2020-12-31,121.8942
2021-01-01,
2021-01-04,121.5962
2021-01-05,121.6021
2021-01-06,121.2974
2021-01-07,121.9268
2021-01-08,121.9166
2021-01-11,122.4106
2021-01-12,121.9973
2021-01-13,121.6821
2021-01-14,121.5309
2021-01-15,121.7287
2021-01-18,
2021-01-19,121.6957
2021-01-20,
2021-01-21,121.59
2021-01-22,122.2333
2021-01-25,122.6032
2021-01-26,122.3576
2021-01-27,122.7763
2021-01-28,122.6381
2021-01-29,122.5954
2021-02-01,123.0507
2021-02-02,122.5405
2021-02-03,122.642
2021-02-04,123.2325
2021-02-05,122.6177
2021-02-08,122.3855
2021-02-09,122.319
2021-02-10,122.1941
2021-02-11,121.9911
2021-02-12,121.9013
2021-02-15,
2021-02-16,122.3771
2021-02-17,122.4677
2021-02-18,123.0343
2021-02-19,122.7078
2021-02-22,123.3135
2021-02-23,123.1434
2021-02-24,122.8499
2021-02-25,123.6358
2021-02-26,124.2675
2021-03-01,123.5626
2021-03-02,123.8072
2021-03-03,124.2214
2021-03-04,123.9297
2021-03-05,125.0838
2021-03-08,125.7678
2021-03-09,125.4172
2021-03-10,124.7955
2021-03-11,124.0691
2021-03-12,124.2801
2021-03-15,124.3465
2021-03-16,123.9798
2021-03-17,124.2717
2021-03-18,123.7457
2021-03-19,123.831
2021-03-22,124.0039
2021-03-23,124.1765
2021-03-24,124.6433
2021-03-25,124.8992
2021-03-26,124.5559
2021-03-29,124.8338
2021-03-30,124.9349
2021-03-31,124.3701
2021-04-01,124.34
2021-04-02,124.2807
2021-04-05,124.0995
2021-04-06,123.6943
2021-04-07,123.8356
2021-04-08,123.733
2021-04-09,123.978
2021-04-12,123.9679
2021-04-13,123.8823
2021-04-14,123.6569
2021-04-15,123.2258
2021-04-16,123.1623
2021-04-19,122.8791
2021-04-20,122.936
2021-04-21,122.9639
2021-04-22,122.8756
2021-04-23,122.8404
2021-04-26,122.5973
2021-04-27,122.7602
2021-04-28,122.6723
2021-04-29,122.8045
2021-04-30,123.0331
2021-05-03,123.136
2021-05-04,123.3354
2021-05-05,123.2172
2021-05-06,122.9428
2021-05-07,122.0987
2021-05-10,121.8795
2021-05-11,122.0484
2021-05-12,122.794
2021-05-13,122.7066
2021-05-14,122.2302
2021-05-17,122.3164
2021-05-18,122.1046
2021-05-19,122.1725
2021-05-20,122.3025
2021-05-21,122.4254
2021-05-24,122.2327
2021-05-25,122.1775
2021-05-26,121.999
2021-05-27,122.005
2021-05-28,121.7233
2021-05-31,
2021-06-01,121.5987
2021-06-02,121.5739
2021-06-03,122.0721
2021-06-04,121.6906
2021-06-07,121.4082
2021-06-08,121.4598
2021-06-09,121.2749
2021-06-10,121.26
2021-06-11,121.8368
2021-06-14,121.727
2021-06-15,122.269
2021-06-16,121.9327
2021-06-17,123.2943
2021-06-18,123.7648
2021-06-21,123.7797
2021-06-22,123.898
2021-06-23,123.2095
2021-06-24,122.7937
2021-06-25,122.2251
2021-06-28,122.2702
2021-06-29,122.4249
2021-06-30,122.6051
2021-07-01,122.9347
2021-07-02,122.7168
2021-07-05,
2021-07-06,123.1934
2021-07-07,123.3509
2021-07-08,123.5091
2021-07-09,123.2693
2021-07-12,123.166
2021-07-13,123.3108
2021-07-14,123.1234
2021-07-15,123.1192
2021-07-16,123.1102
2021-07-19,123.7153
2021-07-20,123.9409
2021-07-21,123.8233
2021-07-22,123.8259
2021-07-23,123.6548
2021-07-26,123.645
2021-07-27,123.7627
2021-07-28,123.5714
2021-07-29,122.9373
2021-07-30,123.0925
2021-08-02,123.0844
2021-08-03,123.2702
2021-08-04,123.301
2021-08-05,123.1616
2021-08-06,123.6174
2021-08-09,123.7783
2021-08-10,123.7946
2021-08-11,123.501
2021-08-12,123.4209
2021-08-13,123.4011
2021-08-16,123.471
2021-08-17,123.8401
2021-08-18,123.8553
2021-08-19,124.2348
2021-08-20,124.8191
2021-08-23,124.4326
2021-08-24,124.1051
2021-08-25,123.9935
2021-08-26,124.201
2021-08-27,123.6513
2021-08-30,123.4152
2021-08-31,123.0772
2021-09-01,122.8948
2021-09-02,122.9175
2021-09-03,122.7184
2021-09-06,
2021-09-07,123.0648
2021-09-08,123.233
2021-09-09,123.1428
2021-09-10,122.8996
2021-09-13,122.9984
2021-09-14,122.9917
2021-09-15,122.922
2021-09-16,123.2158
2021-09-17,123.4562
2021-09-20,123.9393
2021-09-21,123.7883
2021-09-22,123.5743
2021-09-23,123.5001
2021-09-24,123.7726
2021-09-27,123.7501
2021-09-28,124.3656
2021-09-29,124.7015
2021-09-30,124.691
2021-10-01,124.4706
2021-10-04,124.6368
2021-10-05,124.763
2021-10-06,125.0362
2021-10-07,124.8791
2021-10-08,125.2224
2021-10-11,
2021-10-12,125.3146
2021-10-13,124.9091
2021-10-14,124.7409
2021-10-15,124.4208
2021-10-18,124.3195
2021-10-19,123.8117
2021-10-20,123.6878
2021-10-21,123.9512
2021-10-22,123.862
2021-10-25,123.6603
2021-10-26,123.6233
2021-10-27,123.7358
2021-10-28,123.8267
2021-10-29,124.4011
2021-11-01,124.8632
2021-11-02,124.7282
2021-11-03,124.9355
2021-11-04,124.5519
2021-11-05,124.0687
2021-11-08,123.7964
2021-11-09,123.6292
2021-11-10,123.9331
2021-11-11,
2021-11-12,124.0027
2021-11-15,124.2016
2021-11-16,124.6761
2021-11-17,124.4028
2021-11-18,124.5762
2021-11-19,124.7446
2021-11-22,125.0643
2021-11-23,125.6799
2021-11-24,125.9346
2021-11-25,
2021-11-26,126.8987
2021-11-29,126.7103
2021-11-30,126.0373
2021-12-01,125.7406
2021-12-02,125.7958
2021-12-03,126.143
2021-12-06,125.9085
2021-12-07,125.4504
2021-12-08,124.9756
2021-12-09,125.321
2021-12-10,125.1302
2021-12-13,125.3427
2021-12-14,125.8157
2021-12-15,125.9862
2021-12-16,125.262
2021-12-17,125.0767
2021-12-20,125.3152
2021-12-21,125.3739
2021-12-22,125.1849
2021-12-23,124.8658
2021-12-24,
2021-12-27,124.7791
2021-12-28,124.5931
2021-12-29,124.6201
2021-12-30,124.4563
2021-12-31,
2022-01-03,124.5273
2022-01-04,124.5365
2022-01-05,124.3942
2022-01-06,124.6794
2022-01-07,124.427
2022-01-10,124.5468
2022-01-11,124.1492
2022-01-12,123.9482
2022-01-13,123.9094
2022-01-14,123.857
2022-01-17,
2022-01-18,124.0928
2022-01-19,124.0565
2022-01-20,123.8571
2022-01-21,123.965
2022-01-24,124.4723
2022-01-25,124.424
2022-01-26,124.3335
2022-01-27,124.8958
2022-01-28,125.03
2022-01-31,124.4915
2022-02-01,124.4058
2022-02-02,124.3499
2022-02-03,124.3728
2022-02-04,124.6135
2022-02-07,124.4766
2022-02-08,124.471
2022-02-09,124.1333
2022-02-10,123.9078
2022-02-11,123.9972
2022-02-14,124.0862
2022-02-15,123.8044
2022-02-16,123.6272
2022-02-17,123.6
2022-02-18,123.5093
2022-02-21,
2022-02-22,123.4785
2022-02-23,123.3212
2022-02-24,124.632
2022-02-25,123.98
2022-02-28,124.2129
2022-03-01,124.7157
2022-03-02,124.6682
2022-03-03,124.7824
2022-03-04,125.4797
2022-03-07,126.4478
2022-03-08,126.6499
2022-03-09,125.7488
2022-03-10,125.7951
2022-03-11,125.9732
2022-03-14,126.1071
2022-03-15,126.0619
2022-03-16,125.4571
2022-03-17,124.8267
2022-03-18,124.7116
2022-03-21,124.5282
2022-03-22,124.5243
2022-03-23,124.3104
2022-03-24,124.1931
2022-03-25,123.8331
2022-03-28,124.2058
2022-03-29,123.7098
2022-03-30,123.1388
2022-03-31,123.1931
2022-04-01,123.2819
2022-04-04,122.9805
2022-04-05,123.2974
2022-04-06,123.5944
2022-04-07,123.9242
2022-04-08,123.912
2022-04-11,123.959
2022-04-12,123.643
2022-04-13,123.5034
2022-04-14,123.8957
2022-04-15,123.8667
2022-04-18,123.903
2022-04-19,124.2999
2022-04-20,124.3114
2022-04-21,124.7876
2022-04-22,125.5771
2022-04-25,126.1822
2022-04-26,126.5363
2022-04-27,126.711
2022-04-28,127.3035
2022-04-29,126.6226
2022-05-02,126.9867
2022-05-03,126.787
2022-05-04,126.5268
2022-05-05,126.9314
2022-05-06,126.9149
2022-05-09,127.8502
2022-05-10,128.0749
2022-05-11,127.5829
2022-05-12,128.2987
2022-05-13,127.8655
2022-05-16,127.7421
2022-05-17,127.0492
2022-05-18,127.2026
2022-05-19,126.7606
2022-05-20,126.3889
2022-05-23,125.8484
2022-05-24,125.9924
2022-05-25,126.2062
2022-05-26,126.3872
2022-05-27,125.5554
2022-05-30,
2022-05-31,125.3437
2022-06-01,125.7857
2022-06-02,125.3104
2022-06-03,125.3779
2022-06-06,125.3661
2022-06-07,125.616
2022-06-08,125.5901
2022-06-09,125.8065
2022-06-10,126.7169
2022-06-13,128.1882
2022-06-14,128.6255
2022-06-15,128.4166
2022-06-16,128.1119
2022-06-17,128.101
2022-06-20,
2022-06-21,127.5789
2022-06-22,127.5363
2022-06-23,127.5998
2022-06-24,127.3983
2022-06-27,127.2237
2022-06-28,127.5548
2022-06-29,127.939
2022-06-30,127.9933
2022-07-01,128.506
2022-07-04,
2022-07-05,129.4453
2022-07-06,129.8106
2022-07-07,129.417
2022-07-08,129.103
2022-07-11,129.9392
2022-07-12,130.1165
2022-07-13,129.9402
2022-07-14,130.5753
2022-07-15,129.9893
2022-07-18,129.4389
2022-07-19,129.4707
2022-07-20,129.5419
2022-07-21,130.0762
2022-07-22,129.6721
2022-07-25,129.6051
2022-07-26,129.6476
2022-07-27,129.649
2022-07-28,129.1055
2022-07-29,128.9384
2022-08-01,128.7689
2022-08-02,129.1825
2022-08-03,129.4523
2022-08-04,128.9322
2022-08-05,129.0692
2022-08-08,128.786
2022-08-09,128.7613
2022-08-10,127.8819
2022-08-11,127.8897
2022-08-12,127.7757
2022-08-15,127.9513
2022-08-16,128.2548
2022-08-17,128.5942
2022-08-18,128.8436
2022-08-19,129.3346
2022-08-22,129.6616
2022-08-23,129.2748
2022-08-24,129.1458
2022-08-25,129.1115
2022-08-26,129.1124
2022-08-29,129.6742
2022-08-30,129.8409
2022-08-31,129.7552
2022-09-01,130.3827
2022-09-02,129.816
2022-09-05,
2022-09-06,130.7656
2022-09-07,130.7537
2022-09-08,130.5377
2022-09-09,130.0282
2022-09-12,129.8795
2022-09-13,130.5407
2022-09-14,130.6557
2022-09-15,131.2172
2022-09-16,131.0948
2022-09-19,131.2127
2022-09-20,131.2793
2022-09-21,131.6124
2022-09-22,131.9706
2022-09-23,132.801
2022-09-26,133.7077
2022-09-27,133.7301
2022-09-28,133.899
2022-09-29,133.3057
2022-09-30,133.1977
2022-10-03,132.8657
2022-10-04,132.5124
2022-10-05,132.762
2022-10-06,132.7822
2022-10-07,132.8312
2022-10-10,
2022-10-11,133.2775
2022-10-12,133.4763
2022-10-13,133.4864
2022-10-14,133.7813
2022-10-17,133.692
2022-10-18,133.8611
2022-10-19,134.3129
2022-10-20,134.0392
2022-10-21,134.0099
2022-10-24,134.4839
2022-10-25,134.2172
2022-10-26,133.5019
2022-10-27,133.5715
2022-10-28,133.8628
2022-10-31,134.219
2022-11-01,133.6913
2022-11-02,133.6891
2022-11-03,133.9568
2022-11-04,133.5036
2022-11-07,132.7553
2022-11-08,132.5198
2022-11-09,132.4588
2022-11-10,131.7183
2022-11-11,
2022-11-14,130.5024
2022-11-15,130.2034
2022-11-16,130.6038
2022-11-17,131.4813
2022-11-18,131.3253
2022-11-21,131.8405
2022-11-22,131.5184
2022-11-23,131.3987
2022-11-24,
2022-11-25,130.9671
2022-11-28,131.2394
2022-11-29,130.6456
2022-11-30,130.2885
2022-12-01,129.1546
2022-12-02,129.3254
2022-12-05,129.7597
2022-12-06,130.3808
2022-12-07,129.935
2022-12-08,129.7443
2022-12-09,129.8
2022-12-12,130.1788
2022-12-13,129.4714
2022-12-14,129.5288
2022-12-15,130.115
2022-12-16,130.1357
2022-12-19,130.1231
2022-12-20,129.9779
2022-12-21,129.9153
2022-12-22,129.5995
2022-12-23,129.3606
2022-12-26,
2022-12-27,129.239
2022-12-28,129.3497
2022-12-29,129.1475
2022-12-30,128.97
2023-01-02,
2023-01-03,129.1647
2023-01-04,128.8208
2023-01-05,128.8266
2023-01-06,127.9955
2023-01-09,127.2327
2023-01-10,126.9964
2023-01-11,126.7326
2023-01-12,126.0847
2023-01-13,125.6246
2023-01-16,
2023-01-17,125.9055
2023-01-18,125.7855
2023-01-19,126.5436
2023-01-20,126.1869
2023-01-23,125.993
2023-01-24,125.9953
2023-01-25,125.8948
2023-01-26,125.9103
2023-01-27,125.8118
2023-01-30,125.5922
2023-01-31,125.7479
2023-02-01,125.4053
2023-02-02,124.9395
2023-02-03,126.05
2023-02-06,127.1938
2023-02-07,126.9665
2023-02-08,126.8827
2023-02-09,126.8244
2023-02-10,126.7218
2023-02-13,126.7191
2023-02-14,126.5577
2023-02-15,127.1
2023-02-16,127.0271
2023-02-17,127.0455
2023-02-20,
2023-02-21,127.0928
2023-02-22,127.2396
2023-02-23,127.3848
2023-02-24,127.7976
2023-02-27,127.9276
2023-02-28,127.8001
2023-03-01,126.7155
2023-03-02,127.0805
2023-03-03,126.6776
2023-03-06,126.6287
2023-03-07,127.2227
2023-03-08,126.9621
2023-03-09,127.2874
2023-03-10,127.4821
2023-03-13,127.701
2023-03-14,127.8178
2023-03-15,128.7196
2023-03-16,128.5419
2023-03-17,128.5083
2023-03-20,128.1416
2023-03-21,127.901
2023-03-22,127.5102
2023-03-23,126.6667
2023-03-24,127.1277
2023-03-27,127.0426
2023-03-28,126.524
2023-03-29,126.3901
2023-03-30,126.2784
2023-03-31,126.1034
2023-04-03,126.4528
2023-04-04,126.5371
2023-04-05,126.7013
2023-04-06,126.6498
2023-04-07,126.4975
2023-04-10,126.6836
2023-04-11,126.7348
2023-04-12,126.3298
2023-04-13,125.936
2023-04-14,126.0789
2023-04-17,126.4041
2023-04-18,126.4149
2023-04-19,126.6018
2023-04-20,126.4116
2023-04-21,126.5883
2023-04-24,126.6599
2023-04-25,126.9653
2023-04-26,126.9503
2023-04-27,126.8837
2023-04-28,126.6745
2023-05-01,126.5535
2023-05-02,126.9202
2023-05-03,126.4673
2023-05-04,126.3844
2023-05-05,125.8325
2023-05-08,126.0259
2023-05-09,126.0361
2023-05-10,125.755
2023-05-11,125.9729
2023-05-12,126.0727
2023-05-15,125.9815
2023-05-16,125.9656
2023-05-17,126.4666
2023-05-18,126.9383
2023-05-19,126.6585
2023-05-22,127.0896
2023-05-23,127.4051
2023-05-24,127.2532
2023-05-25,127.5938
2023-05-26,127.0984
2023-05-29,
2023-05-30,127.2205
2023-05-31,127.6774
2023-06-01,127.0115
2023-06-02,126.6545
2023-06-05,126.7036
2023-06-06,126.5655
2023-06-07,126.4855
2023-06-08,126.5138
2023-06-09,126.2022
2023-06-12,126.376
2023-06-13,126.0761
2023-06-14,125.8396
2023-06-15,125.8335
2023-06-16,125.5561
2023-06-19,
2023-06-20,126.2594
2023-06-21,126.237
2023-06-22,126.2559
2023-06-23,126.496
2023-06-26,126.7188
2023-06-27,126.502
2023-06-28,126.7783
2023-06-29,127.0043
2023-06-30,127.0723
2023-07-03,126.7181
2023-07-04,
2023-07-05,126.6768
2023-07-06,127.4498
2023-07-07,126.9339
2023-07-10,126.9033
2023-07-11,126.7299
2023-07-12,125.7708
2023-07-13,125.5007
2023-07-14,125.1419
2023-07-17,125.3652
2023-07-18,125.1107
2023-07-19,125.4643
2023-07-20,125.397
2023-07-21,125.8165
2023-07-24,125.5873
2023-07-25,125.4982
2023-07-26,125.4381
2023-07-27,125.2793
2023-07-28,125.1553
2023-07-31,125.1668
2023-08-01,125.811
2023-08-02,126.5833
2023-08-03,127.1928
2023-08-04,126.6984
2023-08-07,126.8754
2023-08-08,127.4449
2023-08-09,127.2119
2023-08-10,126.8753
2023-08-11,127.334
2023-08-14,127.9921
2023-08-15,128.2916
2023-08-16,128.2775
2023-08-17,128.4071
2023-08-18,128.1685
2023-08-21,128.1845
2023-08-22,127.9077
2023-08-23,127.4655
2023-08-24,127.4113
2023-08-25,127.484
2023-08-28,127.3448
2023-08-29,127.5485
2023-08-30,127.3177
2023-08-31,127.549
2023-09-01,128.0857
2023-09-04,
2023-09-05,128.9331
2023-09-06,129.4981
2023-09-07,129.6022
