Date,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1976-02,-0.61,0.05,2.28,5.64,10.48,-0.64,-0.52,-1.01,1.51,2.47,2.0,4.39,6.93,7.82,14.21
1976-03,3.23,1.62,2.54,2.17,2.36,3.24,3.22,1.76,1.37,2.74,2.33,1.86,2.49,3.44,1.21
1976-04,-0.41,-1.69,-1.67,-2.88,-3.06,-0.5,-0.2,-1.99,-1.05,-0.76,-2.75,-3.9,-1.7,-2.45,-3.63
1976-05,-1.0,-0.73,-0.55,-1.24,-2.39,-1.37,-0.13,-1.04,-0.3,-0.03,-1.28,-1.86,-0.41,-1.15,-3.56
1976-06,3.92,4.98,5.89,6.1,4.7,3.63,4.69,4.8,5.24,6.55,5.16,6.32,5.77,5.26,4.06
1976-07,-0.52,0.13,-1.44,-1.39,-1.33,-0.66,-0.16,-0.8,1.48,-1.38,-1.53,-1.43,-1.35,-1.25,-1.42
1976-08,0.61,-0.52,-0.67,-2.11,-3.76,0.78,0.16,-0.82,-0.09,-0.63,-0.72,-1.68,-2.68,-3.66,-3.89
1976-09,2.69,1.88,2.79,2.36,2.74,2.51,3.03,1.89,1.86,3.03,2.51,2.28,2.48,3.84,1.3
1976-10,-1.75,-1.6,-2.84,-3.73,-2.91,-1.69,-1.86,-0.84,-2.75,-3.68,-1.7,-3.86,-3.51,-2.15,-3.78
1976-11,0.07,0.24,2.62,3.69,3.89,0.15,-0.13,-0.61,1.51,2.69,2.53,3.01,4.86,4.94,2.63
1976-12,5.28,5.55,7.63,9.33,10.01,5.25,5.35,5.52,5.59,7.38,7.96,8.97,9.77,8.06,12.11
1977-01,-4.28,-3.29,-4.25,-1.58,0.75,-3.45,-6.26,-2.96,-3.76,-3.91,-4.68,-2.74,-0.2,-0.38,2.09
1977-02,-1.25,-2.13,-1.59,-2.12,-2.66,-1.22,-1.35,-2.15,-2.09,-1.46,-1.75,-2.1,-2.15,-3.93,-1.47
1977-03,-1.56,-0.38,0.12,-0.49,0.08,-1.49,-1.73,-0.42,-0.33,0.31,-0.11,-0.66,-0.24,0.41,-0.17
1977-04,0.18,0.66,1.36,1.44,0.74,0.21,0.13,1.53,-0.34,1.03,1.81,1.15,1.9,1.24,0.29
1977-05,-0.84,-1.08,-2.41,-1.07,-0.55,-0.42,-1.74,-0.79,-1.43,-3.12,-1.37,-1.27,-0.87,-0.4,-0.7
