Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,Dec 2,Dec 3,Dec 4,Dec 5,Dec 6,Dec 7,Dec 8,Dec 9,Hi 10
1977-01,7.29,0.13,2.78,4.39,-0.92,1.97,2.68,3.79,4.76,-1.46,-0.31,2.42,1.55,2.15,3.23,4.13,3.51,4.28,5.03
1977-02,1.49,-1.49,-1.1,1.29,-1.6,-1.08,-1.74,0.39,1.44,-1.77,-1.4,-1.25,-0.92,-1.07,-2.42,-0.25,0.92,1.26,1.54
1977-03,1.99,0.46,0.55,1.24,0.55,0.46,0.41,0.86,1.33,-0.08,1.27,0.25,0.67,-0.02,0.85,0.65,1.03,1.0,1.52
1977-04,3.03,0.56,1.48,2.23,0.31,0.98,1.52,2.26,2.15,0.15,0.48,1.13,0.84,1.58,1.46,2.05,2.43,2.32,2.05
1977-05,-0.24,-0.26,0.32,0.69,-0.17,-0.08,0.06,0.38,0.95,-0.62,0.34,-0.47,0.29,0.11,0.01,0.77,0.06,1.09,0.87
1977-06,5.92,5.82,5.38,5.78,5.83,5.33,5.1,5.93,5.85,6.95,4.57,5.8,4.89,4.84,5.36,6.3,5.62,5.57,6.01
1977-07,2.51,0.36,0.61,1.3,0.33,0.65,0.29,0.6,1.58,0.5,0.12,0.44,0.88,0.3,0.29,0.91,0.29,1.32,1.73
1977-08,-1.63,0.29,-0.99,-1.08,0.12,-0.01,-1.19,-1.1,-0.99,-0.19,0.49,0.66,-0.76,-1.57,-0.83,-0.82,-1.39,-0.19,-1.48
1977-09,0.61,0.83,0.93,1.77,0.34,1.48,1.02,1.33,1.72,-0.75,1.64,1.89,1.02,0.48,1.54,0.71,1.95,1.38,1.92
1977-10,-3.98,-3.38,-2.06,-1.85,-3.5,-2.83,-2.42,-1.79,-1.65,-3.3,-3.74,-3.11,-2.51,-2.45,-2.38,-0.99,-2.59,-2.21,-1.31
1977-11,8.12,7.25,7.57,7.22,7.72,6.54,7.99,7.4,7.18,8.51,6.77,6.24,6.88,7.83,8.16,7.45,7.36,7.07,7.25
1977-12,1.86,1.66,1.56,2.68,1.49,1.91,1.67,1.47,2.94,1.07,1.98,2.02,1.77,2.32,1.02,1.18,1.76,2.58,3.15
1978-01,2.61,-2.59,-2.35,-0.68,-2.25,-2.94,-2.46,-2.49,-0.05,-1.7,-2.9,-3.32,-2.51,-3.04,-1.9,-1.99,-2.99,-0.45,0.19
1978-02,3.55,1.02,2.43,3.15,0.88,1.79,2.38,2.26,3.5,0.75,1.04,1.31,2.33,2.65,2.12,2.62,1.9,3.03,3.78
1978-03,10.26,6.8,6.07,6.93,6.69,6.71,6.61,5.8,6.97,6.82,6.54,7.05,6.32,6.91,6.31,4.84,6.79,7.42,6.69
1978-04,10.71,9.0,7.71,7.67,9.58,7.79,8.08,7.8,7.4,10.87,8.07,7.75,7.84,9.18,7.0,6.93,8.68,7.48,7.35
1978-05,11.08,6.75,6.32,7.53,7.67,5.45,6.38,6.45,7.8,8.35,6.87,4.78,6.21,6.34,6.41,6.34,6.57,7.15,8.19
1978-06,2.97,0.53,0.03,1.01,0.63,0.6,-0.13,-0.12,1.22,0.39,0.92,0.31,0.94,-0.46,0.18,-0.52,0.27,1.46,1.07
1978-07,4.58,5.72,5.09,5.56,5.81,5.1,4.92,5.11,5.94,5.67,6.03,5.48,4.66,4.74,5.13,5.88,4.43,5.89,5.98
1978-08,14.35,9.13,8.11,10.11,9.01,8.82,8.63,8.08,10.46,9.34,8.49,9.47,8.09,8.19,9.16,6.97,9.07,8.46,11.81
1978-09,2.99,0.04,-0.41,0.51,-0.37,0.58,-0.51,-0.48,0.84,0.03,-1.0,1.17,-0.1,0.53,-1.75,-0.5,-0.47,0.84,0.84
1978-10,-23.83,-20.32,-17.05,-18.45,-21.1,-16.87,-17.05,-18.07,-18.77,-22.28,-19.25,-18.18,-15.36,-17.21,-16.85,-18.69,-17.52,-17.85,-19.39
1978-11,1.74,5.95,4.67,4.13,6.2,4.86,4.95,4.33,4.07,6.17,6.25,5.27,4.39,5.05,4.83,4.32,4.33,5.48,3.11
1978-12,-2.51,1.78,1.42,1.74,1.87,1.51,1.79,1.27,1.67,2.0,1.66,1.52,1.5,2.28,1.2,0.51,1.94,1.82,1.58
1979-01,15.37,9.41,8.84,9.65,9.46,8.61,8.98,8.89,10.08,10.1,8.46,9.27,7.87,8.63,9.41,9.48,8.36,10.29,9.94
1979-02,-3.14,-2.79,-2.32,-1.59,-3.05,-2.05,-2.39,-2.43,-1.32,-2.77,-3.5,-2.09,-2.0,-1.66,-3.27,-2.47,-2.4,-1.19,-1.4
1979-03,10.59,9.25,7.6,8.25,9.24,8.06,7.25,8.68,8.3,9.41,8.97,9.3,6.64,7.76,6.63,9.31,8.1,8.35,8.28
1979-04,4.24,2.09,2.3,3.0,1.97,1.96,2.47,2.75,3.08,2.15,1.69,2.41,1.46,2.63,2.28,2.76,2.74,2.65,3.37
1979-05,-0.58,-1.71,-0.82,-0.81,-1.83,-1.05,-0.49,-1.23,-0.8,-1.72,-2.02,-1.36,-0.7,0.16,-1.28,-1.65,-0.85,-1.26,-0.5
1979-06,5.15,5.87,5.72,4.52,5.82,5.82,5.78,5.19,4.45,6.19,5.24,6.01,5.6,5.56,6.04,5.73,4.72,4.05,4.72
1979-07,-0.94,2.43,2.6,2.8,2.05,3.05,2.74,2.42,2.88,2.18,1.83,3.35,2.71,2.48,3.04,2.18,2.61,1.74,3.74
1979-08,8.63,8.0,7.24,7.54,8.0,8.07,6.94,7.19,7.52,7.68,8.55,7.99,8.15,6.6,7.34,6.65,7.59,7.64,7.43
1979-09,-0.7,0.29,-0.7,-0.46,0.32,-0.17,-0.53,-0.94,-0.32,0.72,-0.4,0.22,-0.62,-0.36,-0.73,-1.17,-0.76,0.01,-0.58
1979-10,-9.98,-9.79,-9.0,-10.0,-9.93,-9.14,-8.78,-9.73,-10.12,-10.22,-9.41,-9.43,-8.79,-8.95,-8.58,-9.73,-9.72,-8.83,-11.11
1979-11,4.76,8.06,6.52,5.71,8.13,7.75,6.36,5.97,5.43,8.03,8.3,7.9,7.58,5.86,6.94,5.47,6.35,5.66,5.25
1979-12,9.76,7.55,4.72,6.61,8.36,5.18,4.62,5.73,6.69,8.12,8.79,5.52,4.78,4.93,4.27,4.82,6.43,6.54,6.81
1980-01,17.29,11.03,7.45,9.55,12.23,8.42,6.66,8.23,9.78,14.24,8.63,8.0,8.91,6.33,7.02,7.22,9.01,11.1,8.77
1980-02,3.93,-1.18,-1.76,-1.65,-0.81,-1.86,-1.39,-2.34,-1.48,0.21,-2.66,-2.08,-1.61,-2.01,-0.69,-2.72,-2.05,-2.1,-1.01
1980-03,-22.21,-17.15,-13.79,-15.74,-17.57,-15.13,-13.33,-14.86,-15.99,-18.91,-15.13,-16.1,-14.02,-13.31,-13.35,-14.47,-15.17,-15.74,-16.18
1980-04,3.43,5.82,6.08,4.12,5.58,6.48,6.29,4.69,3.98,4.73,7.12,6.4,6.57,5.59,7.08,5.01,4.45,3.99,3.97
1980-05,4.43,7.52,7.03,7.75,7.53,7.23,7.07,7.51,7.71,7.58,7.43,7.49,6.92,7.71,6.33,7.09,7.83,8.6,7.02
1980-06,2.02,3.89,4.57,4.22,3.9,4.36,4.54,4.2,4.22,4.1,3.52,3.86,4.94,4.99,4.03,4.16,4.24,4.19,4.24
1980-07,7.18,12.06,8.33,8.39,12.1,11.04,7.57,7.37,9.02,11.74,12.73,11.95,10.1,8.45,6.71,7.87,6.9,8.91,9.1
1980-08,7.65,8.89,4.84,5.8,9.36,6.48,4.95,4.53,6.05,9.36,9.35,7.36,5.58,4.95,4.94,3.83,5.21,5.39,6.53
1980-09,7.28,5.29,3.3,4.22,5.77,3.68,3.57,3.47,4.09,6.74,4.09,3.72,3.64,4.23,2.92,2.37,4.52,3.62,4.43
1980-10,3.37,5.71,2.3,3.26,6.1,3.69,2.04,2.32,3.59,6.66,5.11,4.45,2.91,3.01,1.11,2.16,2.47,3.09,3.96
1980-11,6.76,10.25,4.43,4.45,11.32,6.09,4.77,3.26,4.71,13.31,7.86,6.77,5.4,5.16,4.39,2.68,3.82,4.27,5.03
1980-12,-5.47,-4.02,-1.83,-2.55,-4.21,-3.05,-1.53,-1.77,-2.75,-4.08,-4.44,-3.38,-2.72,-1.53,-1.52,-1.45,-2.07,-2.93,-2.61
1981-01,2.56,-1.69,1.0,1.95,-2.37,0.61,0.62,1.78,2.16,-2.65,-1.88,0.54,0.68,0.57,0.67,2.1,1.47,2.31,2.05
1981-02,0.03,-0.03,1.78,1.55,-0.31,1.21,1.53,1.77,1.78,-1.19,1.22,0.89,1.53,1.77,1.31,2.54,1.02,1.77,1.78
1981-03,7.71,7.71,8.2,8.04,7.52,8.26,7.78,8.24,8.28,7.1,8.26,8.32,8.19,7.98,7.59,9.03,7.47,7.71,8.7
1981-04,1.52,3.15,2.98,3.81,3.08,3.17,2.79,3.8,3.65,2.92,3.36,3.38,2.95,3.57,2.04,3.38,4.2,3.2,3.98
1981-05,5.33,3.67,2.56,2.42,3.67,2.94,2.32,3.1,2.27,3.41,4.11,3.67,2.2,2.04,2.58,3.42,2.79,2.94,1.77
1981-06,-3.18,-3.19,1.98,1.54,-3.95,0.14,1.73,3.25,0.99,-4.84,-2.39,-0.65,0.93,1.14,2.29,3.63,2.88,1.66,0.49
1981-07,-3.24,-2.83,-1.79,-1.53,-2.97,-2.2,-1.73,-1.37,-1.68,-3.28,-2.26,-2.35,-2.05,-1.83,-1.62,-1.6,-1.13,-1.68,-1.68
1981-08,-10.66,-9.52,-5.83,-5.0,-10.11,-7.23,-5.93,-4.41,-5.19,-10.8,-8.47,-7.49,-6.96,-6.25,-5.58,-4.33,-4.49,-4.88,-5.42
1981-09,-12.28,-10.62,-6.27,-5.75,-11.37,-7.21,-6.33,-5.64,-5.97,-12.26,-9.29,-8.05,-6.32,-6.82,-5.79,-6.1,-5.19,-6.15,-5.84
1981-10,5.34,9.72,6.84,5.35,10.01,7.79,7.2,6.31,4.91,10.23,9.49,8.73,6.78,6.92,7.52,6.13,6.49,4.69,5.08
1981-11,-3.63,0.35,4.02,4.01,-0.24,2.87,4.2,4.83,3.51,-0.77,1.01,2.37,3.4,4.46,3.91,4.34,5.31,4.52,2.78
1981-12,-4.19,-2.77,-1.64,-0.71,-3.32,-1.64,-1.32,-0.95,-0.78,-3.59,-2.69,-0.84,-2.48,-1.13,-1.52,-1.36,-0.54,-1.09,-0.56
1982-01,-0.18,-3.1,-1.6,-0.84,-3.28,-1.61,-2.03,-1.28,-0.85,-3.44,-2.92,-2.48,-0.66,-2.37,-1.66,-1.74,-0.81,-1.43,-0.43
1982-02,-6.07,-6.13,-2.56,-1.62,-6.75,-3.9,-2.26,-1.73,-1.62,-7.38,-5.26,-4.0,-3.79,-2.2,-2.32,-1.83,-1.63,-1.71,-1.55
1982-03,-2.37,-2.03,-0.09,0.34,-2.64,-0.03,-0.38,-0.01,0.72,-3.24,-1.22,0.1,-0.17,-0.71,-0.01,0.6,-0.64,1.17,0.38
1982-04,4.2,5.9,5.25,5.22,5.88,5.89,5.25,4.31,5.7,5.84,5.98,5.97,5.8,5.2,5.31,4.65,3.98,5.59,5.79
1982-05,-4.19,-2.46,-2.11,-1.61,-2.49,-2.56,-1.88,-2.32,-1.14,-2.57,-2.28,-2.35,-2.8,-2.13,-1.6,-1.82,-2.82,-0.58,-1.55
1982-06,-4.32,-4.84,-1.75,-1.11,-5.57,-1.96,-2.06,-1.26,-1.03,-5.93,-4.71,-2.26,-1.64,-2.36,-1.73,-1.2,-1.31,-1.9,-0.4
1982-07,-2.11,-2.17,-1.39,-1.42,-2.18,-1.58,-1.42,-1.53,-1.46,-2.41,-1.7,-2.1,-1.08,-1.13,-1.78,-1.76,-1.31,-1.32,-1.57
1982-08,3.51,6.42,7.68,7.14,5.98,7.1,8.69,7.78,6.86,5.65,6.68,8.19,6.07,8.31,9.16,7.7,7.85,6.97,6.77
1982-09,2.37,2.29,3.84,4.38,2.3,3.12,3.44,3.98,4.74,2.05,2.84,2.22,3.99,2.94,4.04,4.5,3.47,4.59,4.86
1982-10,13.01,14.53,12.67,12.02,14.73,13.38,13.17,11.29,12.23,15.39,13.34,13.75,13.03,13.43,12.86,11.09,11.48,10.84,13.29
1982-11,11.37,9.34,8.23,9.43,9.65,8.85,7.5,7.88,10.09,9.74,9.45,8.1,9.57,7.84,7.07,7.98,7.78,8.85,11.04
1982-12,3.09,2.26,1.84,2.41,2.29,2.07,1.51,2.42,2.37,2.88,1.07,2.14,2.0,0.89,2.26,2.33,2.51,2.41,2.33
1983-01,22.38,12.01,6.47,6.87,13.13,7.28,5.89,6.54,7.17,14.98,9.3,7.51,7.05,6.62,5.01,6.94,6.15,6.32,7.84
1983-02,8.33,4.36,4.91,6.46,3.98,5.13,4.96,5.65,6.73,3.29,5.4,5.91,4.39,4.48,5.54,5.5,5.8,7.7,5.98
1983-03,7.56,3.73,5.43,6.1,3.33,5.37,5.17,6.34,5.89,2.43,5.18,5.37,5.37,5.02,5.36,6.04,6.63,5.35,6.31
1983-04,8.8,7.59,7.65,7.74,7.52,7.2,7.58,8.05,8.09,8.31,5.91,7.87,6.57,7.3,7.91,9.26,6.87,8.05,8.13
1983-05,12.41,11.18,6.86,7.29,11.86,7.8,7.2,5.92,7.73,13.15,9.22,8.41,7.22,7.21,7.18,5.62,6.22,7.91,7.59
1983-06,7.67,5.75,3.56,3.36,5.55,5.24,3.71,1.95,4.21,5.79,5.08,6.53,4.02,3.1,4.45,2.62,1.31,4.2,4.21
1983-07,-1.5,-4.27,-1.0,0.58,-4.53,-2.73,-1.33,0.22,1.19,-4.83,-3.82,-3.42,-2.04,-2.64,-0.1,0.97,-0.52,1.24,1.16
1983-08,-5.53,-4.98,-1.87,-0.14,-5.15,-3.4,-2.13,-0.67,0.18,-5.71,-3.84,-4.4,-2.42,-1.82,-2.42,-0.62,-0.72,-0.21,0.52
1983-09,-2.98,0.3,2.35,1.56,-0.41,2.25,2.47,2.47,1.15,-1.37,1.86,2.62,1.87,2.24,2.68,2.65,2.29,1.75,0.63
1983-10,-7.3,-7.9,-3.6,-2.91,-8.68,-4.83,-3.81,-2.69,-2.83,-9.5,-6.73,-5.4,-4.25,-4.7,-2.98,-2.34,-3.04,-2.51,-3.12
1983-11,0.94,4.5,4.05,2.55,4.42,4.53,3.84,4.22,1.64,4.54,4.13,4.77,4.28,4.05,3.65,4.25,4.19,2.39,0.98
1983-12,-4.18,-2.94,-0.37,-0.83,-3.05,-2.03,0.02,-0.57,-0.61,-3.67,-1.57,-2.58,-1.49,-0.53,0.53,0.09,-1.21,-0.3,-0.88
1984-01,3.15,-1.81,-0.11,1.77,-1.95,-1.32,-0.02,1.32,1.89,-2.02,-1.78,-1.36,-1.29,0.88,-0.85,1.09,1.54,1.19,2.5
1984-02,-6.48,-6.51,-5.39,-3.35,-6.68,-5.9,-5.19,-4.54,-3.11,-7.04,-5.82,-5.94,-5.86,-5.61,-4.8,-5.29,-3.8,-3.32,-2.91
1984-03,0.96,-0.31,1.49,2.04,-0.52,0.83,1.61,1.46,2.35,-0.39,-0.82,0.37,1.29,1.99,1.27,1.44,1.48,1.48,3.12
1984-04,-4.46,-2.04,-0.52,-0.42,-2.42,-1.26,-0.05,-0.37,-0.32,-3.34,-0.24,-0.79,-1.73,0.15,-0.23,-0.14,-0.6,0.2,-0.78
1984-05,-6.42,-5.82,-3.72,-2.71,-5.91,-4.92,-3.66,-2.57,-3.09,-6.39,-4.77,-5.52,-4.33,-3.69,-3.63,-3.11,-2.05,-3.59,-2.65
1984-06,0.53,2.48,3.05,0.59,2.02,3.49,3.16,1.79,0.52,1.86,2.42,3.99,3.0,3.16,3.16,2.88,0.72,1.76,-0.58
1984-07,-8.49,-5.42,-2.47,-2.12,-6.06,-3.04,-2.21,-2.21,-2.11,-6.68,-5.04,-2.94,-3.15,-2.13,-2.29,-2.26,-2.15,-1.8,-2.42
1984-08,6.79,10.97,9.78,10.17,11.09,10.28,9.63,10.52,9.53,10.88,11.43,10.49,10.06,9.76,9.49,9.8,11.25,9.67,9.39
1984-09,-1.56,-2.16,1.13,2.28,-2.68,0.19,0.97,2.11,2.39,-2.94,-2.27,-0.09,0.49,1.1,0.84,2.12,2.1,2.24,2.54
1984-10,-6.63,-2.68,-0.18,0.16,-3.18,-0.64,-0.83,0.42,0.67,-3.45,-2.73,-0.73,-0.54,-0.66,-1.0,1.53,-0.72,0.48,0.86
1984-11,-7.41,-4.72,-1.22,-0.3,-5.32,-2.13,-1.01,-0.97,0.11,-6.43,-3.51,-2.35,-1.88,-1.32,-0.69,-0.94,-1.0,0.95,-0.76
1984-12,-1.34,0.56,1.51,2.41,0.32,1.27,1.52,2.46,2.14,-0.26,1.27,1.52,1.0,1.37,1.67,2.05,2.88,2.06,2.22
1985-01,13.82,14.28,12.16,8.48,14.78,13.16,11.78,10.53,7.52,15.08,14.29,12.3,14.11,11.56,12.0,10.89,10.16,7.76,7.26
1985-02,6.97,4.72,3.61,3.9,4.93,4.11,3.82,3.41,3.6,4.99,4.83,3.91,4.32,3.82,3.82,2.42,4.41,3.13,4.08
1985-03,-0.31,-3.5,-0.43,0.95,-3.73,-1.76,-0.49,0.13,1.44,-3.93,-3.41,-2.57,-0.86,-0.69,-0.28,0.17,0.08,0.94,1.96
1985-04,-3.54,-2.43,0.22,0.35,-2.81,-0.72,0.21,0.42,0.64,-2.71,-2.98,-0.93,-0.48,0.44,-0.03,0.99,-0.16,0.71,0.57
1985-05,-0.77,2.68,4.6,3.91,2.47,4.49,4.37,3.69,4.23,1.89,3.42,3.49,5.59,3.81,4.95,4.02,3.36,3.97,4.51
1985-06,-2.54,-0.04,1.58,1.9,-0.26,0.98,1.54,1.75,2.23,-0.59,0.29,0.84,1.13,1.11,1.98,2.17,1.32,1.94,2.54
1985-07,1.67,2.28,1.4,1.06,2.43,1.35,1.31,1.85,0.83,2.1,3.04,1.74,0.99,1.1,1.5,2.08,1.58,0.65,0.98
1985-08,-1.32,-1.34,-0.44,0.18,-1.45,-0.61,-0.46,-0.01,-0.02,-1.61,-1.15,-0.95,-0.31,-0.49,-0.42,-0.56,0.63,0.38,-0.35
1985-09,-8.04,-6.48,-4.3,-4.42,-6.88,-4.85,-4.06,-4.47,-4.31,-7.62,-5.51,-5.02,-4.69,-3.53,-4.56,-4.32,-4.66,-3.89,-4.65
1985-10,-1.45,1.77,3.91,3.49,1.68,3.56,3.63,3.75,3.16,1.23,2.51,2.12,4.85,3.05,4.17,3.36,4.21,3.86,2.58
1985-11,2.97,6.11,6.21,5.92,5.96,6.36,6.3,6.49,5.48,5.74,6.37,6.67,6.08,6.81,5.82,6.18,6.87,5.76,5.25
1985-12,-0.09,3.75,3.84,3.47,3.71,3.94,3.86,3.59,3.47,3.76,3.61,3.92,3.95,3.43,4.27,3.68,3.48,4.48,2.63
1986-01,7.07,3.38,2.3,3.36,3.6,2.57,1.78,2.92,3.61,3.22,4.3,2.57,2.56,1.68,1.88,3.0,2.83,3.39,3.79
1986-02,5.28,5.87,6.89,7.02,5.43,6.66,7.15,7.42,6.88,4.32,7.48,7.47,5.92,7.43,6.89,7.51,7.32,6.67,7.05
1986-03,4.89,3.73,5.45,6.3,3.59,4.73,5.56,5.76,6.43,3.36,4.01,4.24,5.18,5.21,5.88,5.55,6.01,5.08,7.54
1986-04,1.86,1.47,1.09,0.43,1.72,1.05,1.0,1.03,0.02,2.08,1.07,0.56,1.49,0.77,1.22,0.78,1.32,0.84,-0.66
1986-05,3.05,3.95,4.18,3.25,3.88,4.18,4.54,3.77,2.88,3.91,3.81,4.22,4.15,4.33,4.74,3.52,4.06,3.93,2.02
1986-06,1.25,-0.46,0.25,2.32,-0.39,-0.19,0.02,1.4,2.34,-0.62,0.04,-0.7,0.29,-0.34,0.36,0.65,2.28,3.39,1.48
1986-07,-8.46,-9.2,-7.29,-5.6,-9.14,-8.95,-7.45,-6.18,-5.05,-9.01,-9.36,-9.43,-8.5,-8.04,-6.78,-5.6,-6.94,-3.79,-6.1
1986-08,-0.13,2.22,3.09,4.4,1.82,3.19,3.13,4.0,4.26,2.03,1.44,3.66,2.75,3.16,3.09,3.41,4.77,4.37,4.16
1986-09,-5.26,-7.79,-6.2,-4.69,-7.8,-7.19,-6.65,-4.8,-4.57,-7.58,-8.17,-7.77,-6.67,-6.93,-6.34,-4.66,-4.98,-4.54,-4.6
1986-10,1.88,3.22,3.15,3.33,3.04,3.68,3.04,3.6,2.9,3.1,2.92,3.86,3.53,3.15,2.91,2.99,4.38,3.65,2.27
1986-11,-2.09,-0.57,0.27,0.53,-0.82,0.16,0.13,0.56,0.68,-1.24,-0.09,0.31,0.03,0.6,-0.4,0.86,0.17,1.04,0.37
1986-12,-4.65,-3.71,-2.61,-3.01,-3.79,-2.78,-2.94,-2.38,-3.24,-3.84,-3.72,-3.39,-2.21,-3.02,-2.86,-2.32,-2.45,-2.87,-3.56
1987-01,13.37,11.72,11.21,11.11,12.06,11.22,11.13,10.68,11.25,12.54,11.26,10.47,11.92,10.36,11.97,10.59,10.79,11.25,11.24
1987-02,10.54,8.06,6.92,5.11,8.57,6.98,6.95,5.7,5.02,8.59,8.53,6.21,7.69,6.77,7.15,5.98,5.33,5.45,4.66
1987-03,6.4,2.43,2.05,3.02,2.47,2.02,1.9,2.79,3.07,3.17,1.27,2.29,1.77,1.77,2.04,2.7,2.91,1.1,4.73
1987-04,0.27,-3.08,-2.19,-2.87,-3.09,-3.18,-1.81,-2.35,-2.79,-2.95,-3.33,-3.07,-3.29,-2.97,-0.55,-1.79,-3.07,-2.74,-2.83
1987-05,1.64,0.13,0.22,0.41,0.38,-0.29,-0.13,0.75,0.42,0.18,0.72,-0.78,0.16,-0.12,-0.13,1.05,0.37,-0.11,0.86
1987-06,2.43,1.99,4.09,3.37,1.52,3.47,4.16,4.2,3.39,1.06,2.31,3.67,3.3,4.12,4.2,4.86,3.34,2.84,3.86
1987-07,4.7,3.01,3.59,3.38,2.88,3.32,3.86,3.42,3.39,2.21,3.95,3.45,3.2,3.99,3.72,3.5,3.35,3.41,3.38
1987-08,-0.55,2.14,2.88,2.84,1.93,2.82,2.83,2.79,2.99,1.74,2.25,2.81,2.83,2.76,2.91,3.06,2.53,3.42,2.66
1987-09,-1.94,-1.82,-1.43,-0.3,-1.83,-1.74,-1.76,-0.95,0.23,-1.61,-2.17,-1.81,-1.67,-1.24,-2.32,-0.48,-1.4,-0.44,0.75
1987-10,-31.31,-30.11,-26.75,-25.11,-30.92,-27.57,-26.91,-25.35,-24.97,-31.82,-29.47,-27.4,-27.73,-26.96,-26.86,-25.3,-25.39,-24.62,-25.24
1987-11,-7.03,-6.56,-4.97,-3.61,-6.63,-6.26,-5.07,-3.92,-3.18,-7.83,-4.69,-6.31,-6.21,-4.89,-5.27,-3.31,-4.49,-2.52,-3.71
1987-12,-0.85,4.93,6.37,4.32,4.52,6.37,6.35,5.43,4.21,3.39,6.35,6.33,6.41,5.74,7.01,6.38,4.54,3.7,4.61
1988-01,11.15,6.26,6.31,6.78,6.53,5.8,6.78,6.54,6.39,6.97,5.8,5.36,6.22,7.13,6.4,5.43,7.57,6.52,6.29
1988-02,6.54,6.71,8.19,6.44,6.73,8.0,7.82,7.05,6.4,6.49,7.14,6.62,9.31,7.09,8.6,7.63,6.52,7.43,5.57
1988-03,3.94,4.25,3.37,3.37,4.38,3.57,3.67,3.17,3.29,4.38,4.37,3.82,3.33,2.79,4.64,2.76,3.53,3.26,3.31
1988-04,1.64,1.83,1.17,1.63,1.81,1.15,1.67,1.33,1.63,1.95,1.59,1.92,0.43,1.52,1.83,0.99,1.63,1.32,1.87
1988-05,-2.41,-2.05,-1.27,-0.6,-2.22,-1.09,-1.58,-0.83,-0.69,-2.98,-0.98,-1.48,-0.72,-1.38,-1.81,-1.27,-0.43,-1.04,-0.41
1988-06,3.6,6.2,6.63,5.65,6.23,6.11,6.84,6.42,5.46,6.24,6.21,6.12,6.09,7.42,6.21,6.83,6.03,6.53,4.6
1988-07,0.5,-1.33,-0.36,0.66,-1.32,-1.24,-0.45,0.47,0.81,-0.51,-2.83,-1.34,-1.11,-0.64,-0.23,0.69,0.23,0.37,1.11
1988-08,-3.25,-2.87,-1.49,-1.42,-2.81,-2.57,-1.26,-1.89,-1.12,-2.84,-2.75,-3.02,-1.99,-0.58,-2.03,-1.5,-2.32,-0.88,-1.28
1988-09,0.81,2.47,3.16,3.14,2.26,2.84,3.62,3.14,2.95,2.09,2.6,3.03,2.61,3.48,3.77,2.65,3.69,3.5,2.56
1988-10,-4.04,-1.64,-0.26,0.8,-2.29,0.01,-0.32,0.09,0.9,-2.61,-1.69,0.09,-0.09,0.01,-0.7,-0.28,0.51,0.32,1.31
1988-11,-6.09,-4.19,-2.78,-3.17,-4.31,-3.38,-2.84,-2.66,-3.34,-5.05,-2.92,-3.87,-2.74,-2.8,-2.9,-2.65,-2.67,-3.71,-3.08
1988-12,0.51,3.8,3.27,3.31,3.75,3.67,3.4,2.92,3.41,3.68,3.9,3.91,3.36,3.67,3.09,2.84,3.02,3.68,3.21
1989-01,10.09,5.34,5.0,6.17,5.41,4.55,5.74,5.05,6.36,5.26,5.69,5.15,3.79,5.71,5.77,4.53,5.62,5.03,7.29
1989-02,0.94,0.48,0.09,0.63,0.58,0.09,-0.11,0.88,0.48,0.41,0.9,0.21,-0.06,-0.06,-0.16,0.74,1.04,1.5,-0.23
1989-03,1.32,1.84,1.96,3.38,1.37,2.65,2.32,2.01,3.44,1.15,1.79,3.1,2.09,2.18,2.47,0.93,3.2,2.69,3.96
1989-04,3.07,4.12,3.7,3.8,4.31,4.06,3.53,3.12,4.04,3.72,5.41,3.61,4.63,3.52,3.54,3.11,3.12,4.49,3.71
1989-05,2.13,3.78,3.8,3.73,3.62,3.82,3.96,4.05,3.58,3.83,3.24,4.21,3.32,4.34,3.54,3.95,4.16,3.76,3.45
1989-06,-1.91,-2.33,-0.45,-0.21,-2.6,-1.62,-0.11,0.24,-0.44,-2.55,-2.69,-1.61,-1.64,-0.25,0.04,0.05,0.47,-0.07,-0.71
1989-07,0.32,3.88,4.25,4.21,3.67,4.9,3.96,4.06,4.12,2.91,5.02,4.51,5.32,4.55,3.34,3.73,4.44,4.71,3.65
1989-08,0.18,1.75,2.24,3.03,1.68,1.84,1.87,2.84,3.46,1.52,1.96,1.95,1.72,1.21,2.55,3.59,1.99,3.49,3.45
1989-09,0.83,0.25,0.04,-0.22,0.19,0.62,-0.12,0.13,-0.63,0.28,0.06,0.43,0.83,-0.14,-0.11,-0.42,0.74,-0.09,-1.06
1989-10,-6.46,-4.03,-4.47,-5.5,-3.81,-4.5,-4.53,-4.65,-5.81,-3.38,-4.54,-4.72,-4.26,-4.63,-4.42,-4.57,-4.74,-3.9,-7.33
1989-11,-2.91,-0.31,0.07,-0.81,-0.32,0.73,-0.41,-0.95,-0.68,-0.62,0.2,-0.29,1.84,0.45,-1.29,-0.79,-1.12,0.15,-1.35
1989-12,-3.14,-0.6,0.41,-0.66,-1.02,0.59,0.2,0.49,-1.02,-1.62,0.01,0.67,0.51,0.2,0.19,0.77,0.19,-0.7,-1.28
1990-01,-2.57,-5.79,-6.73,-6.56,-5.75,-6.1,-6.99,-7.06,-6.17,-4.27,-8.29,-5.92,-6.28,-7.41,-6.56,-6.66,-7.51,-5.98,-6.31
1990-02,2.95,1.54,2.11,2.67,1.53,2.48,1.2,2.42,2.88,0.95,2.52,1.58,3.44,1.62,0.76,2.64,2.17,2.38,3.28
